issued_utc,price,1h_est_bp,1h_p_up,1h_confident,1h_lo80_bp,1h_hi80_bp,1h_actual_bp,3h_est_bp,3h_p_up,3h_confident,3h_lo80_bp,3h_hi80_bp,3h_actual_bp,24h_est_bp,24h_p_up,24h_confident,24h_lo80_bp,24h_hi80_bp,24h_actual_bp
2026-06-01T02:44,0.2364,0.9,0.4772,1,-74.8,73.2,16.9,1.7,0.5002,0,-127.5,122.6,-89.2,-1.7,0.5087,0,-251.3,273.2,-441.1
2026-06-01T02:59,0.2364,0.9,0.4909,0,-73.7,71.9,21.1,1.7,0.5078,0,-123.1,118.5,-102.0,-1.5,0.5119,0,-242.8,264.5,-361.8
2026-06-01T03:14,0.2367,0.8,0.4984,0,-71.3,69.7,-25.4,1.7,0.5128,0,-117.1,112.8,-136.1,-1.6,0.5117,0,-231.4,251.6,-370.1
2026-06-01T03:29,0.2371,0.8,0.4849,0,-72.4,70.6,-97.5,1.7,0.5048,0,-116.6,112.4,-178.7,-1.5,0.5055,0,-230.6,251.0,-404.5
2026-06-01T03:44,0.2368,0.9,0.5145,0,-68.2,66.7,-89.1,1.6,0.5119,0,-110.2,106.2,-191.9,-1.0,0.5125,0,-217.8,237.9,-387.5
2026-06-01T03:59,0.2369,0.9,0.4976,0,-65.9,64.5,-101.8,1.5,0.5074,0,-106.7,102.8,-166.0,-1.0,0.5115,0,-211.1,230.6,-382.9
2026-06-01T04:14,0.2361,1.2,0.5238,1,-68.9,68.0,-76.5,1.5,0.5207,1,-112.4,108.2,-132.2,0.3,0.5213,1,-221.2,244.3,-419.5
2026-06-01T04:29,0.2348,1.3,0.5388,1,-72.0,71.1,-38.4,1.5,0.5330,1,-115.4,110.9,-98.4,2.0,0.5369,1,-225.5,252.6,-315.8
2026-06-01T04:44,0.2347,1.2,0.5343,1,-70.8,69.8,-17.1,1.8,0.5303,1,-111.1,107.4,-128.6,1.9,0.5321,1,-217.9,244.1,-329.2
2026-06-01T04:59,0.2345,0.6,0.5265,1,-75.8,73.5,-21.3,1.8,0.5266,1,-115.9,111.9,-150.4,2.0,0.5286,1,-227.4,254.7,-369.2
2026-06-01T05:14,0.2343,0.1,0.5309,1,-72.4,69.3,-34.2,1.4,0.5242,1,-108.3,104.1,-133.2,1.9,0.5328,1,-212.2,237.8,-334.2
2026-06-01T05:29,0.2339,1.2,0.5253,1,-72.0,71.0,-42.8,1.7,0.5221,1,-109.2,105.5,-124.8,2.1,0.5282,1,-215.5,242.0,-383.5
2026-06-01T05:44,0.2343,1.0,0.5087,0,-72.7,71.3,-85.7,1.7,0.5097,0,-110.2,106.4,-141.8,1.9,0.5232,1,-218.0,244.2,-413.9
2026-06-01T05:59,0.234,0.0,0.5263,1,-71.3,68.0,-42.8,1.2,0.5181,0,-107.2,102.7,-111.7,1.9,0.5334,1,-211.4,236.9,-410.0
2026-06-01T06:14,0.2335,0.0,0.5249,1,-71.4,68.1,-21.4,1.0,0.5208,1,-109.0,103.9,-68.8,2.6,0.5350,1,-211.8,238.8,-424.3
2026-06-01T06:29,0.2329,0.1,0.5318,1,-69.0,65.9,-17.2,0.9,0.5253,1,-106.7,101.6,-47.3,2.5,0.5419,1,-206.4,232.7,-371.8
2026-06-01T06:44,0.2323,0.0,0.5384,1,-69.3,66.1,-25.9,0.8,0.5282,1,-106.4,101.2,-21.5,2.8,0.5395,1,-204.6,231.2,-354.9
2026-06-01T06:59,0.233,0.0,0.5132,0,-71.7,68.3,-86.2,0.9,0.5170,0,-111.3,105.8,-51.6,2.9,0.5342,1,-213.2,240.9,-398.4
2026-06-01T07:14,0.233,-0.3,0.5057,0,-71.0,67.1,-77.6,0.8,0.5101,0,-111.2,105.6,-81.9,2.7,0.5326,1,-211.1,238.2,-380.5
2026-06-01T07:29,0.2325,0.0,0.5284,1,-69.8,66.5,-64.7,1.3,0.5206,1,-109.4,104.9,-60.4,3.0,0.5338,1,-209.7,237.3,-390.3
2026-06-01T07:44,0.2317,0.2,0.5413,1,-74.1,71.0,-30.3,1.3,0.5298,1,-118.0,112.9,-21.6,3.2,0.5353,1,-224.9,254.6,-329.0
2026-06-01T07:59,0.231,0.3,0.5484,1,-72.3,69.5,17.3,1.1,0.5389,1,-114.5,109.3,13.0,2.5,0.5380,1,-217.7,245.1,-307.7
2026-06-01T08:14,0.2312,0.3,0.5396,1,-73.0,70.2,30.2,0.9,0.5390,1,-114.9,109.4,21.6,2.5,0.5336,1,-217.4,244.7,-303.0
2026-06-01T08:29,0.231,0.2,0.5489,1,-73.5,70.4,34.6,1.0,0.5404,1,-116.9,111.2,30.3,2.6,0.5345,1,-220.1,247.9,-303.3
2026-06-01T08:44,0.231,0.1,0.5416,1,-72.1,68.8,34.6,0.8,0.5366,1,-116.0,110.0,17.3,2.5,0.5327,1,-217.2,244.6,-307.7
2026-06-01T08:59,0.2314,-0.2,0.5053,0,-70.4,66.8,17.3,0.7,0.5136,0,-114.3,108.4,-52.0,3.0,0.5334,1,-212.7,240.7,-325.0
2026-06-01T09:14,0.2319,-0.1,0.4926,0,-68.4,65.0,-34.6,0.7,0.5047,0,-111.4,105.6,-86.6,2.6,0.5213,1,-208.9,235.5,-377.9
2026-06-01T09:29,0.2318,0.0,0.5012,0,-67.3,64.2,-30.2,0.7,0.5107,0,-110.0,104.3,-34.6,2.2,0.5248,1,-207.9,233.7,-387.0
2026-06-01T09:44,0.2318,-0.0,0.4900,0,-63.7,60.6,-25.9,0.7,0.5079,0,-104.2,98.8,-17.3,2.1,0.5256,1,-198.1,222.7,-369.1
2026-06-01T09:59,0.2318,0.0,0.5053,0,-64.3,61.4,-21.6,0.7,0.5127,0,-105.6,100.1,-51.9,2.2,0.5217,1,-201.9,227.0,-373.6
2026-06-01T10:14,0.2311,0.3,0.5394,1,-64.0,61.6,25.9,0.7,0.5336,1,-105.7,100.3,-73.8,2.3,0.5284,1,-203.3,228.8,-303.1
2026-06-01T10:29,0.2311,0.2,0.5305,1,-63.0,60.3,25.9,0.7,0.5294,1,-103.9,98.7,-78.2,2.2,0.5257,1,-201.2,226.3,-307.6
2026-06-01T10:44,0.2312,0.1,0.5241,1,-63.0,60.3,8.6,0.8,0.5297,1,-104.1,98.9,-78.2,2.2,0.5264,1,-202.9,228.1,-325.3
2026-06-01T10:59,0.2313,0.1,0.5212,0,-61.4,58.7,-47.7,0.8,0.5252,1,-101.5,96.5,-108.7,2.1,0.5296,1,-199.1,223.8,-298.4
2026-06-01T11:14,0.2317,0.9,0.4933,0,-59.7,58.6,-78.0,1.4,0.5130,0,-99.6,95.9,-165.4,2.3,0.5173,0,-197.5,222.5,-338.0
2026-06-01T11:29,0.2317,0.9,0.5036,0,-59.5,58.4,-30.3,1.3,0.5138,0,-99.6,95.6,-191.7,2.4,0.5144,0,-198.4,223.6,-364.8
2026-06-01T11:44,0.2314,0.2,0.5454,1,-58.5,56.2,0.0,0.8,0.5242,1,-97.6,92.9,-165.6,2.4,0.5129,0,-194.7,219.4,-360.8
2026-06-01T11:59,0.2302,0.2,0.5526,1,-61.5,59.1,17.4,0.8,0.5361,1,-102.8,97.7,-113.6,2.6,0.5272,1,-206.0,232.5,-308.8
2026-06-01T12:14,0.2299,1.3,0.5447,1,-69.3,68.5,-21.8,1.6,0.5353,1,-114.8,110.4,-100.5,3.0,0.5200,1,-232.7,262.8,-309.2
2026-06-01T12:29,0.231,1.1,0.5254,1,-72.2,71.0,-73.9,1.7,0.5230,1,-119.3,115.0,-232.1,2.7,0.5019,0,-244.2,274.6,-374.9
2026-06-01T12:44,0.2314,1.1,0.5172,0,-72.5,71.3,-86.8,1.4,0.5183,0,-120.5,115.4,-170.0,1.7,0.4990,0,-248.2,277.2,-351.8
2026-06-01T12:59,0.2306,1.1,0.5242,1,-69.5,68.4,-78.4,1.4,0.5167,0,-115.7,110.9,-157.3,2.6,0.5035,0,-238.9,268.7,-321.7
2026-06-01T13:14,0.2294,1.3,0.5428,1,-68.4,67.6,-65.6,1.6,0.5293,1,-114.1,109.8,-100.8,3.0,0.5158,0,-237.1,267.5,-291.9
2026-06-01T13:29,0.2293,1.4,0.5465,1,-75.3,74.4,-87.6,1.7,0.5317,1,-123.3,118.7,-48.1,3.2,0.5126,0,-257.9,290.9,-256.2
2026-06-01T13:44,0.2294,1.4,0.5392,1,-79.0,78.0,-78.8,1.4,0.5381,1,-127.4,121.9,-30.6,3.2,0.5126,0,-267.4,301.3,-269.5
2026-06-01T13:59,0.2288,1.4,0.5371,1,-86.1,84.8,-52.6,1.6,0.5311,1,-137.5,131.7,69.7,3.3,0.5006,0,-287.7,323.9,-256.8
2026-06-01T14:14,0.2279,1.6,0.5488,1,-90.7,89.5,-13.2,1.9,0.5363,1,-146.5,140.8,117.8,3.2,0.5179,0,-306.2,344.0,-239.8
2026-06-01T14:29,0.2273,1.5,0.5537,1,-87.3,86.1,-70.6,1.4,0.5390,1,-140.4,134.0,157.1,3.4,0.5207,1,-290.8,327.6,-399.4
2026-06-01T14:44,0.2276,1.3,0.5299,1,-84.4,82.9,-4.4,1.2,0.5315,1,-137.1,130.7,174.2,3.3,0.5103,0,-282.8,318.6,-380.6
2026-06-01T14:59,0.2276,1.2,0.5275,1,-79.8,78.5,-26.4,1.3,0.5275,1,-131.2,125.3,152.6,2.7,0.5166,0,-270.2,303.4,-362.4
2026-06-01T15:14,0.2276,1.0,0.5211,0,-72.1,70.7,-22.0,1.2,0.5231,1,-118.6,113.3,117.9,2.5,0.5201,1,-245.7,276.0,-403.5
2026-06-01T15:29,0.2257,1.4,0.5628,1,-78.4,77.4,110.2,1.3,0.5351,1,-131.0,125.1,240.8,3.1,0.5364,1,-269.9,303.9,-420.8
2026-06-01T15:44,0.2275,1.4,0.5094,0,-90.6,89.0,52.6,1.2,0.5160,0,-153.0,145.6,165.7,3.0,0.5293,1,-314.1,352.3,-541.9
2026-06-01T15:59,0.227,1.3,0.5341,1,-89.2,87.6,148.7,1.3,0.5239,1,-152.4,145.1,153.0,3.1,0.5417,1,-311.6,349.7,-524.5
2026-06-01T16:14,0.2271,1.4,0.5194,0,-89.1,87.6,152.9,1.3,0.5218,1,-152.6,145.4,144.3,3.0,0.5395,1,-314.0,352.3,-395.2
2026-06-01T16:29,0.2282,1.2,0.4795,0,-88.3,86.5,117.6,1.3,0.4999,0,-148.3,141.3,134.9,2.6,0.5273,1,-307.3,344.1,-416.1
2026-06-01T16:44,0.2287,1.0,0.4863,0,-77.0,75.4,126.0,1.2,0.4968,0,-129.5,123.4,134.6,2.0,0.5292,1,-269.0,300.5,-460.8
2026-06-01T16:59,0.2304,1.1,0.4695,1,-83.7,82.0,30.3,1.5,0.4968,0,-137.9,132.0,43.3,1.0,0.5179,0,-288.6,320.0,-534.9
2026-06-01T17:14,0.2306,1.1,0.4830,0,-86.1,84.3,-13.0,1.3,0.4961,0,-139.6,133.2,4.3,0.5,0.5156,0,-292.3,323.1,-566.5
2026-06-01T17:29,0.2309,1.1,0.4767,1,-84.9,83.1,13.0,1.2,0.4966,0,-136.6,130.2,-8.7,-0.1,0.5108,0,-283.9,312.6,-547.4
2026-06-01T17:44,0.2316,1.2,0.4713,1,-90.1,88.1,-13.0,1.5,0.5041,0,-143.5,137.2,-8.6,-0.2,0.5034,0,-296.1,325.9,-582.3
2026-06-01T17:59,0.2311,1.3,0.5050,0,-87.6,86.0,-26.0,1.7,0.5174,0,-141.4,135.5,-4.3,0.7,0.5079,0,-288.7,319.5,-551.5
2026-06-01T18:14,0.2303,1.5,0.5311,1,-84.8,83.8,4.3,1.5,0.5316,1,-139.0,133.0,-17.4,0.8,0.5166,0,-280.9,311.2,-535.1
2026-06-01T18:29,0.2312,1.2,0.4895,0,-84.5,82.9,4.3,1.6,0.5112,0,-139.6,133.8,-47.7,-0.2,0.5065,0,-280.8,309.0,-656.9
2026-06-01T18:44,0.2313,1.2,0.4985,0,-82.0,80.5,21.6,1.5,0.5102,0,-137.2,131.4,-60.7,0.1,0.5089,0,-273.1,301.0,-652.0
2026-06-01T18:59,0.2305,1.5,0.5211,0,-80.1,79.3,39.0,1.4,0.5266,1,-136.3,130.3,-43.5,1.0,0.5101,0,-267.8,297.2,-631.2
2026-06-01T19:14,0.2304,1.3,0.5057,0,-77.7,76.7,13.0,1.2,0.5168,0,-132.5,126.4,-60.9,0.9,0.5059,0,-260.3,288.7,-640.8
2026-06-01T19:29,0.2313,1.1,0.4807,0,-76.4,74.8,-26.0,1.3,0.4992,0,-129.9,124.1,-52.0,-0.9,0.5009,0,-257.5,281.7,-735.4
2026-06-01T19:44,0.2318,1.0,0.4650,1,-75.0,73.4,-17.3,1.3,0.4885,0,-129.1,123.2,-99.7,-1.7,0.4985,0,-254.3,276.6,-766.3
2026-06-01T19:59,0.2314,1.0,0.4911,0,-72.2,70.7,-17.3,1.2,0.4943,0,-124.6,118.9,-21.6,-1.4,0.5009,0,-245.2,267.4,-702.6
2026-06-01T20:14,0.2307,1.3,0.5230,1,-73.0,72.1,-34.7,1.2,0.5181,0,-126.7,121.0,17.3,0.5,0.5042,0,-247.9,274.3,-649.1
2026-06-01T20:29,0.2307,1.4,0.5330,1,-72.9,72.2,-26.0,1.2,0.5233,1,-127.0,121.1,-13.0,0.7,0.5046,0,-248.4,275.1,-742.1
2026-06-01T20:44,0.2314,1.1,0.4930,0,-72.8,71.6,-65.0,1.4,0.4993,0,-126.5,121.0,-13.0,-0.2,0.5029,0,-248.9,273.8,-716.5
2026-06-01T20:59,0.231,1.3,0.5150,0,-73.1,72.1,-65.1,1.3,0.5113,0,-127.4,121.8,4.3,0.4,0.5033,0,-250.4,276.7,-652.9
2026-06-01T21:14,0.2299,1.4,0.5418,1,-73.5,72.8,-39.2,1.1,0.5291,1,-128.9,122.8,26.1,0.9,0.5095,0,-253.8,281.6,-623.7
2026-06-01T21:29,0.2301,1.4,0.5392,1,-74.0,73.4,0.0,1.7,0.5248,1,-129.6,124.5,-4.3,1.0,0.5070,0,-257.7,286.1,-567.8
2026-06-01T21:44,0.2299,1.4,0.5475,1,-71.1,70.5,-17.4,1.5,0.5423,1,-124.8,119.8,-4.4,0.8,0.5177,0,-249.7,276.8,-559.1
2026-06-01T21:59,0.2295,1.4,0.5588,1,-70.7,70.2,60.8,1.2,0.5414,1,-124.8,119.1,8.7,1.2,0.5118,0,-250.1,278.0,-569.3
2026-06-01T22:14,0.229,1.2,0.5604,1,-73.0,71.9,91.3,0.8,0.5357,1,-129.0,122.3,26.2,1.2,0.5140,0,-259.3,288.2,-616.9
2026-06-01T22:29,0.2301,1.0,0.4999,0,-72.8,71.3,13.0,0.6,0.5094,0,-128.8,121.7,-65.4,0.8,0.5080,0,-260.5,288.6,-637.0
2026-06-01T22:44,0.2295,1.0,0.5243,1,-75.6,74.1,69.5,0.5,0.5164,0,-134.2,126.5,-56.8,1.0,0.5105,0,-272.6,302.3,-643.4
2026-06-01T22:59,0.2309,1.0,0.4780,0,-80.2,78.5,8.7,1.0,0.4961,0,-142.1,134.9,-161.5,0.3,0.5048,0,-292.1,322.3,-839.8
2026-06-01T23:14,0.2311,1.0,0.4743,1,-77.4,75.8,-26.0,1.0,0.4960,0,-134.7,127.9,-240.9,0.1,0.5042,0,-278.8,307.3,-815.6
2026-06-01T23:29,0.2304,1.2,0.5184,0,-76.0,74.7,-17.4,0.9,0.5167,0,-132.7,126.0,-139.9,1.0,0.5104,0,-275.4,305.4,-898.6
2026-06-01T23:44,0.2311,0.8,0.4824,0,-76.8,74.8,-56.4,0.4,0.4942,0,-134.3,126.5,-214.3,0.1,0.5044,0,-278.8,307.4,-843.8
2026-06-01T23:59,0.2311,0.5,0.4852,0,-72.2,69.8,-60.8,0.5,0.4902,0,-125.9,118.8,-135.0,0.2,0.5053,0,-261.8,288.8,-815.6
2026-06-02T00:14,0.2305,0.0,0.5344,1,-72.5,68.4,-39.1,0.1,0.5204,1,-128.3,116.1,-104.7,0.5,0.5060,0,-256.8,297.5,-775.5
2026-06-02T00:29,0.23,-0.4,0.5364,1,-71.9,67.0,-61.1,0.0,0.5235,1,-126.8,114.6,-100.5,0.4,0.5145,0,-255.3,295.5,-749.1
2026-06-02T00:44,0.2298,-0.4,0.5402,1,-70.9,65.9,-69.9,0.0,0.5306,1,-125.1,113.1,-87.4,0.5,0.5173,0,-253.3,293.5,-698.3
2026-06-02T00:59,0.2297,-0.4,0.5437,1,-69.0,64.2,-109.4,0.0,0.5308,1,-122.0,110.4,-74.3,0.5,0.5185,1,-248.6,288.0,-722.0
2026-06-02T01:14,0.2296,-0.5,0.5425,1,-69.1,64.1,-175.8,-0.1,0.5234,1,-122.4,110.5,-140.4,0.5,0.5166,0,-250.6,290.4,-717.7
2026-06-02T01:29,0.2286,-0.5,0.5713,1,-68.8,63.9,-61.4,-0.4,0.5362,1,-122.5,110.1,-48.2,1.2,0.5252,1,-251.1,292.4,-641.3
2026-06-02T01:44,0.2282,-0.6,0.5414,1,-74.1,68.5,-88.0,-0.4,0.5268,1,-131.8,118.5,-48.3,2.1,0.5239,1,-271.1,317.4,-708.1
2026-06-02T01:59,0.2272,-0.6,0.5642,1,-75.9,70.4,35.1,-0.3,0.5394,1,-134.1,120.6,-53.0,2.4,0.5287,1,-274.5,322.0,-603.2
2026-06-02T02:14,0.2256,-0.6,0.5647,1,-92.4,85.8,110.2,-0.2,0.5410,1,-162.0,146.0,44.2,3.1,0.5428,1,-330.3,388.0,-565.3
2026-06-02T02:29,0.2272,-1.0,0.5165,0,-100.1,92.4,22.0,-0.1,0.5108,0,-176.8,159.7,-92.9,2.6,0.5205,1,-360.3,421.6,-678.3
2026-06-02T02:44,0.2262,-0.7,0.5525,1,-97.6,90.6,70.5,-0.2,0.5220,1,-171.7,154.8,-62.1,3.0,0.5294,1,-347.6,407.8,-648.3
2026-06-02T02:59,0.228,-1.0,0.4750,1,-99.5,91.8,0.0,-0.4,0.4904,0,-176.8,159.1,-150.2,1.4,0.5184,1,-357.8,416.2,-708.7
2026-06-02T03:14,0.2281,-0.7,0.4908,0,-90.1,83.5,-74.8,-0.0,0.4905,0,-157.3,142.1,-190.3,1.1,0.5170,0,-321.1,373.1,-727.3
2026-06-02T03:29,0.2277,-0.6,0.5132,0,-83.9,77.9,-8.8,-0.2,0.4967,0,-147.0,132.6,-146.0,1.1,0.5153,0,-301.6,350.6,-757.0
2026-06-02T03:44,0.2278,-0.6,0.4982,0,-81.9,76.0,-30.8,-0.2,0.4885,0,-143.8,129.6,-159.3,1.0,0.5162,0,-296.8,344.8,-904.5
2026-06-02T03:59,0.228,-0.6,0.5149,0,-80.0,74.2,-88.1,-0.2,0.4954,0,-140.6,126.8,-181.5,1.1,0.5164,0,-291.9,339.2,-879.7
2026-06-02T04:14,0.2264,-0.5,0.5689,1,-89.7,83.6,8.8,-0.2,0.5244,1,-160.0,144.2,-93.2,2.5,0.5230,1,-329.5,385.7,-737.7
2026-06-02T04:29,0.2275,-0.8,0.4980,0,-88.6,81.9,-106.1,-0.3,0.5002,0,-157.7,142.1,-172.9,1.2,0.5146,0,-328.0,381.2,-757.7
2026-06-02T04:44,0.2271,-0.6,0.5423,1,-88.0,81.7,-101.8,-0.3,0.5144,0,-157.4,141.8,-128.5,1.4,0.5145,0,-329.1,382.9,-702.2
2026-06-02T04:59,0.226,-0.5,0.5496,1,-90.0,83.7,-62.1,-0.2,0.5226,1,-158.1,142.5,-88.9,2.7,0.5305,1,-331.3,388.3,-644.2
2026-06-02T05:14,0.2266,-0.8,0.4951,0,-83.5,77.2,-124.3,-0.3,0.4972,0,-146.7,131.9,-102.0,2.2,0.5162,0,-309.2,361.8,-530.1
2026-06-02T05:29,0.2251,-0.5,0.5688,1,-86.2,80.2,-31.1,-0.2,0.5346,1,-149.1,134.4,-44.5,2.7,0.5381,1,-316.1,370.7,-468.4
2026-06-02T05:44,0.2248,-0.7,0.5477,1,-91.0,84.3,-26.7,-0.2,0.5261,1,-154.3,139.1,-35.7,2.8,0.5352,1,-329.1,386.0,-459.7
2026-06-02T05:59,0.2246,-0.7,0.5336,1,-88.9,82.4,-31.2,-0.1,0.5291,1,-151.0,136.2,-26.7,2.9,0.5436,1,-324.1,380.2,-436.8
2026-06-02T06:14,0.2238,-0.6,0.5587,1,-88.1,81.8,22.3,-0.2,0.5346,1,-148.5,134.0,-22.4,2.9,0.5467,1,-317.3,372.6,-401.1
2026-06-02T06:29,0.2244,-0.8,0.5098,0,-90.9,83.9,-35.7,-0.2,0.5141,0,-153.2,138.1,-62.6,2.7,0.5392,1,-329.5,386.2,-395.4
2026-06-02T06:44,0.2242,-0.7,0.5259,1,-86.9,80.5,0.0,-0.3,0.5203,0,-148.6,133.8,-35.7,2.6,0.5435,1,-318.1,372.8,-354.1
2026-06-02T06:59,0.2239,-0.6,0.5255,1,-89.2,82.8,4.5,-0.2,0.5234,1,-154.4,139.3,-26.8,2.7,0.5400,1,-329.5,386.3,-387.0
2026-06-02T07:14,0.2243,-0.9,0.4888,0,-92.1,85.0,0.0,-0.2,0.4984,0,-159.2,143.5,-4.5,2.7,0.5250,1,-341.9,400.5,-344.7
2026-06-02T07:29,0.2236,-0.7,0.5320,1,-93.3,86.6,22.3,0.0,0.5260,1,-163.5,147.9,22.3,2.9,0.5385,1,-350.2,410.4,-267.4
2026-06-02T07:44,0.2242,-0.9,0.5051,0,-95.6,88.3,-8.9,-0.4,0.5067,0,-167.8,151.0,-17.9,2.6,0.5270,1,-361.0,422.3,-303.4
2026-06-02T07:59,0.224,-0.8,0.5251,1,-93.4,86.6,0.0,-0.4,0.5166,0,-164.7,148.2,22.3,2.4,0.5330,1,-356.5,416.7,-312.9
2026-06-02T08:14,0.2243,-0.7,0.5104,0,-88.3,81.8,-44.7,0.0,0.5173,0,-155.5,140.7,-13.4,2.2,0.5249,1,-339.6,396.8,-358.6
2026-06-02T08:29,0.2241,-0.5,0.5216,1,-82.9,77.0,-49.2,0.1,0.5185,0,-146.5,132.6,-31.3,2.2,0.5342,1,-321.9,376.2,-331.2
2026-06-02T08:44,0.224,0.1,0.5371,1,-77.7,73.4,-26.8,0.2,0.5366,1,-138.6,125.7,-35.8,2.2,0.5430,1,-306.5,358.6,-326.7
2026-06-02T08:59,0.224,-0.6,0.5287,1,-77.1,71.6,-31.3,0.1,0.5289,1,-136.7,123.8,-35.8,2.3,0.5420,1,-303.8,355.8,-331.3
2026-06-02T09:14,0.2233,-0.5,0.5450,1,-76.8,71.5,40.2,0.2,0.5484,1,-136.5,123.8,-17.9,2.5,0.5520,1,-305.3,357.8,-332.4
2026-06-02T09:29,0.223,0.1,0.5463,1,-75.2,71.0,49.2,0.3,0.5477,1,-134.7,122.4,-22.4,2.6,0.5564,1,-303.2,355.5,-323.6
2026-06-02T09:44,0.2234,-0.0,0.5228,1,-76.6,72.1,17.9,0.4,0.5399,1,-137.3,124.8,0.0,2.5,0.5520,1,-311.1,364.5,-327.6
2026-06-02T09:59,0.2233,0.1,0.5392,1,-75.5,71.3,53.6,0.3,0.5413,1,-135.8,123.4,0.0,2.5,0.5522,1,-309.5,362.6,-309.3
2026-06-02T10:14,0.2242,-0.1,0.4834,0,-77.6,72.9,-8.9,0.4,0.5142,0,-139.4,126.9,-62.6,2.2,0.5252,1,-320.3,374.5,-285.0
2026-06-02T10:29,0.2241,-0.1,0.4930,0,-76.3,71.7,-31.3,0.4,0.5135,0,-137.4,124.9,-26.8,2.3,0.5277,1,-317.4,371.2,-289.7
2026-06-02T10:44,0.2238,0.0,0.5155,0,-75.1,70.8,-26.8,0.4,0.5227,1,-135.7,123.6,-22.4,2.3,0.5384,1,-315.5,369.2,-290.1
2026-06-02T10:59,0.2245,-0.1,0.4731,1,-75.0,70.4,-58.1,0.4,0.5124,0,-135.5,123.3,-67.0,2.1,0.5217,1,-317.1,370.4,-312.2
2026-06-02T11:14,0.224,0.2,0.5349,1,-70.2,66.5,-49.2,0.4,0.5394,1,-127.6,116.1,-67.2,2.2,0.5289,1,-300.2,351.2,-262.3
2026-06-02T11:29,0.2234,0.3,0.5608,1,-70.0,66.5,-40.4,0.5,0.5492,1,-127.6,116.3,-226.4,2.2,0.5430,1,-302.0,353.4,-230.9
2026-06-02T11:44,0.2232,0.3,0.5606,1,-68.5,65.1,9.0,0.5,0.5470,1,-125.2,114.1,-185.4,2.2,0.5469,1,-298.2,348.9,-281.7
2026-06-02T11:59,0.2232,0.2,0.5595,1,-67.5,64.0,4.5,0.4,0.5494,1,-123.6,112.4,-167.2,2.1,0.5505,1,-295.9,346.2,-318.6
2026-06-02T12:14,0.2229,0.2,0.5561,1,-67.3,63.8,-4.5,0.4,0.5518,1,-123.3,112.3,-194.8,2.1,0.5489,1,-297.3,347.7,-314.4
2026-06-02T12:29,0.2225,0.2,0.5577,1,-71.2,67.6,44.8,0.3,0.5515,1,-131.1,119.1,-278.0,2.3,0.5486,1,-317.4,371.4,-305.8
2026-06-02T12:44,0.2234,-0.1,0.4898,0,-77.9,73.2,-4.5,0.5,0.5237,1,-142.7,130.1,-360.0,2.2,0.5355,1,-348.6,407.1,-355.4
2026-06-02T12:59,0.2233,0.0,0.5095,0,-77.8,73.3,-13.4,0.6,0.5353,1,-143.1,130.4,-360.2,2.2,0.5381,1,-351.5,410.6,-346.3
2026-06-02T13:14,0.2228,0.1,0.5375,1,-77.0,72.8,-13.5,0.4,0.5437,1,-142.1,129.4,-204.0,2.4,0.5444,1,-351.0,410.2,-323.9
2026-06-02T13:29,0.2235,-0.1,0.4877,0,-71.7,67.4,-230.8,0.5,0.5251,1,-132.2,120.4,-208.0,1.9,0.5313,1,-327.2,381.8,-383.1
