issued_utc,price,1h_est_bp,1h_p_up,1h_confident,1h_lo80_bp,1h_hi80_bp,1h_actual_bp,3h_est_bp,3h_p_up,3h_confident,3h_lo80_bp,3h_hi80_bp,3h_actual_bp,24h_est_bp,24h_p_up,24h_confident,24h_lo80_bp,24h_hi80_bp,24h_actual_bp
2025-09-27T03:29,0.7933,-0.6,0.4715,1,-60.9,57.5,-3.8,-0.8,0.4695,1,-114.2,102.5,-48.0,-0.4,0.4782,1,-356.3,309.8,-238.5
2025-09-27T03:44,0.7937,-0.5,0.4774,1,-60.1,56.9,-20.2,-0.5,0.4683,1,-112.7,101.7,-51.8,-0.7,0.4801,1,-353.6,307.0,-248.8
2025-09-27T03:59,0.7923,-0.5,0.4816,1,-59.6,56.4,-7.6,-0.8,0.4753,1,-112.2,100.8,-26.5,-0.8,0.4826,1,-352.0,305.5,-220.8
2025-09-27T04:14,0.791,-0.4,0.4812,1,-58.5,55.7,-21.5,-0.9,0.4818,1,-110.7,99.3,-17.7,-0.7,0.4865,1,-347.8,301.8,-221.1
2025-09-27T04:29,0.793,-0.4,0.4725,1,-57.1,54.2,-45.5,-0.6,0.4715,1,-108.0,97.3,-65.8,-0.7,0.4822,1,-340.6,295.6,-251.6
2025-09-27T04:44,0.7921,-0.4,0.4747,1,-56.4,53.6,-13.9,-0.9,0.4753,1,-107.2,96.1,-109.2,-0.7,0.4869,1,-337.9,293.3,-218.2
2025-09-27T04:59,0.7917,-0.4,0.4756,1,-56.2,53.4,-5.1,-0.6,0.4800,1,-106.8,96.2,-100.3,-0.7,0.4852,1,-338.0,293.4,-211.9
2025-09-27T05:14,0.7893,-0.1,0.4860,1,-56.0,53.7,2.5,-0.5,0.4924,0,-106.9,96.5,-108.3,-1.0,0.4945,0,-339.8,294.4,-207.4
2025-09-27T05:29,0.7894,-0.2,0.4872,1,-55.6,53.3,1.3,-0.6,0.4927,0,-106.6,95.9,-90.3,-0.8,0.4938,0,-338.8,293.9,-175.1
2025-09-27T05:44,0.791,-0.4,0.4737,1,-55.6,52.8,-17.7,-0.8,0.4812,1,-106.4,95.5,-124.7,-0.7,0.4846,1,-338.3,293.6,-210.8
2025-09-27T05:59,0.7913,-0.4,0.4706,1,-55.4,52.7,-13.9,-0.8,0.4775,1,-106.3,95.4,-150.2,-0.7,0.4850,1,-338.9,294.1,-221.1
2025-09-27T06:14,0.7895,-0.3,0.4793,1,-54.5,51.9,1.3,-0.6,0.4829,1,-104.8,94.3,-162.2,-0.5,0.4888,1,-334.7,290.9,-208.6
2025-09-27T06:29,0.7895,-0.3,0.4837,1,-53.8,51.2,-21.6,-0.7,0.4868,1,-103.6,93.1,-148.0,-0.6,0.4888,1,-331.6,288.0,-254.0
2025-09-27T06:44,0.7896,-0.2,0.4814,1,-53.2,50.9,-77.6,-0.5,0.4832,1,-102.7,92.7,-115.9,-0.3,0.4903,0,-329.7,286.9,-222.8
2025-09-27T06:59,0.7902,-0.2,0.4753,1,-52.4,50.0,-81.3,-0.6,0.4799,1,-101.3,91.3,-95.4,-0.2,0.4877,1,-325.6,283.5,-225.2
2025-09-27T07:14,0.7896,-0.2,0.4724,1,-52.4,50.1,-112.1,-0.5,0.4800,1,-101.6,91.7,-98.0,-0.6,0.4912,0,-327.9,284.6,-234.5
2025-09-27T07:29,0.7878,-0.1,0.4844,1,-52.7,50.6,-70.1,-0.4,0.4938,0,-102.5,92.6,-79.0,-0.4,0.4952,0,-331.4,288.1,-189.7
2025-09-27T07:44,0.7835,0.1,0.4931,0,-60.1,58.1,-29.4,-0.3,0.4958,0,-116.2,105.4,17.9,-0.9,0.4973,0,-373.7,324.1,-134.9
2025-09-27T07:59,0.7838,0.0,0.4911,0,-61.2,59.0,-55.0,-0.5,0.4901,0,-116.2,105.0,7.7,-1.1,0.4968,0,-373.9,324.0,-137.5
2025-09-27T08:14,0.7808,0.1,0.4929,0,-63.6,61.5,-51.4,-0.2,0.4915,0,-119.8,108.7,38.3,-1.5,0.4997,0,-383.6,331.7,-115.9
2025-09-27T08:29,0.7823,-0.0,0.4872,0,-64.4,62.0,-56.4,-0.3,0.4857,1,-118.9,107.9,34.5,-1.5,0.4950,0,-381.5,329.8,-152.0
2025-09-27T08:44,0.7812,-0.1,0.4876,0,-58.1,55.8,-9.0,-0.2,0.4881,0,-108.4,98.3,21.7,-1.3,0.4991,0,-345.0,298.3,-141.8
2025-09-27T08:59,0.7795,0.0,0.4937,0,-58.3,56.3,41.0,-0.2,0.4913,0,-110.3,100.1,47.4,-1.3,0.5011,0,-348.2,301.2,-121.3
2025-09-27T09:14,0.7768,0.1,0.4951,0,-57.8,55.9,65.4,0.0,0.4937,0,-110.6,100.8,66.7,-1.2,0.5039,0,-347.0,300.2,-106.1
2025-09-27T09:29,0.7779,0.0,0.4997,0,-57.5,55.5,47.5,0.0,0.4926,0,-111.2,101.4,44.9,-1.2,0.5023,0,-346.4,299.7,-120.3
2025-09-27T09:44,0.7805,-0.2,0.4801,1,-58.8,56.3,56.2,-0.2,0.4780,1,-114.9,104.3,44.7,-0.9,0.4971,0,-353.8,306.7,-126.4
2025-09-27T09:59,0.7827,-0.4,0.4666,1,-61.5,58.6,21.7,-0.3,0.4666,1,-120.2,108.9,37.0,-1.1,0.4940,0,-370.7,321.2,-185.7
2025-09-27T10:14,0.7819,-0.5,0.4638,1,-62.7,59.6,24.3,-0.5,0.4628,1,-120.4,108.8,30.6,-0.4,0.4914,0,-370.9,322.6,-198.9
2025-09-27T10:29,0.7816,-0.4,0.4695,1,-62.2,59.2,43.4,-0.5,0.4630,1,-119.8,108.2,38.3,-0.4,0.4921,0,-369.6,321.4,-186.0
2025-09-27T10:44,0.7849,-0.6,0.4547,1,-63.2,59.6,-25.5,-0.5,0.4534,1,-121.4,109.6,14.0,0.6,0.4888,1,-374.4,327.5,-209.9
2025-09-27T10:59,0.7844,-0.5,0.4653,1,-60.1,57.1,-15.3,-0.5,0.4633,1,-116.1,104.8,15.3,0.6,0.4928,0,-358.5,313.6,-200.9
2025-09-27T11:14,0.7838,-0.5,0.4623,1,-57.9,55.0,-23.0,-0.5,0.4579,1,-112.1,101.2,34.4,0.6,0.4930,0,-346.9,303.6,-197.1
2025-09-27T11:29,0.785,-0.6,0.4598,1,-57.6,54.4,-46.0,-0.5,0.4581,1,-111.4,100.5,10.2,0.6,0.4893,1,-345.2,302.1,-245.0
2025-09-27T11:44,0.7829,-0.2,0.4742,1,-55.2,52.9,14.0,-0.5,0.4803,1,-107.7,97.2,42.1,-0.3,0.4971,0,-335.5,291.9,-206.5
2025-09-27T11:59,0.7832,-0.3,0.4685,1,-54.8,52.4,30.6,-0.5,0.4765,1,-107.1,96.7,11.5,-0.3,0.4949,0,-334.3,290.9,-186.9
2025-09-27T12:14,0.782,-0.3,0.4628,1,-54.6,52.1,29.4,-0.5,0.4721,1,-106.8,96.4,-2.6,-0.3,0.4937,0,-334.0,290.6,-197.6
2025-09-27T12:29,0.7814,-0.1,0.4678,1,-54.2,52.0,40.9,-0.3,0.4753,1,-106.3,96.3,17.9,-0.3,0.4966,0,-333.7,290.3,-175.6
2025-09-27T12:44,0.784,-0.4,0.4633,1,-53.7,51.1,25.5,-0.3,0.4780,1,-105.1,95.2,2.6,-0.9,0.4950,0,-331.3,287.1,-236.2
2025-09-27T12:59,0.7856,-0.4,0.4673,1,-54.6,51.8,0.0,-0.4,0.4844,1,-107.0,96.8,-1.3,-0.4,0.4945,0,-337.0,293.1,-248.7
2025-09-27T13:14,0.7843,-0.4,0.4688,1,-54.3,51.5,28.0,-0.5,0.4786,1,-106.7,96.3,2.5,-0.4,0.4957,0,-336.7,292.7,-207.4
2025-09-27T13:29,0.7846,-0.4,0.4669,1,-53.9,51.1,15.3,-0.5,0.4701,1,-106.1,95.8,-2.5,-0.3,0.4946,0,-335.2,291.6,-155.4
2025-09-27T13:44,0.786,-0.4,0.4689,1,-51.4,48.7,2.5,-0.4,0.4833,1,-101.3,91.6,-16.6,-0.4,0.4898,1,-320.9,279.1,-143.5
2025-09-27T13:59,0.7856,-0.3,0.4761,1,-49.6,47.2,-19.1,-0.3,0.4926,0,-98.2,88.8,-33.2,-0.8,0.4909,0,-312.3,270.7,-116.5
2025-09-27T14:14,0.7865,-0.5,0.4655,1,-49.3,46.6,-59.9,-0.5,0.4843,1,-97.6,88.0,-79.1,-0.4,0.4865,1,-310.2,269.8,-140.8
2025-09-27T14:29,0.7858,-0.3,0.4714,1,-48.4,46.0,-38.3,-0.5,0.4879,1,-96.2,86.7,-95.9,-0.3,0.4875,1,-306.2,266.4,-79.2
2025-09-27T14:44,0.7862,-0.4,0.4642,1,-48.2,45.7,-25.5,-0.5,0.4863,1,-96.0,86.4,-80.5,-0.3,0.4863,1,-306.0,266.1,-106.1
2025-09-27T14:59,0.7841,-0.2,0.4746,1,-48.7,46.5,17.8,-0.4,0.4921,0,-97.4,87.9,-42.2,-0.3,0.4920,0,-311.4,270.9,-57.6
2025-09-27T15:14,0.7818,-0.0,0.4882,0,-51.7,49.8,34.5,-0.4,0.5020,0,-101.8,92.0,-26.9,-0.6,0.4949,0,-326.7,283.8,-34.6
2025-09-27T15:29,0.7828,-0.1,0.4855,1,-51.1,49.1,20.4,-0.3,0.5023,0,-100.6,91.2,-30.7,-1.2,0.4950,0,-324.7,280.8,-48.7
2025-09-27T15:44,0.7842,-0.2,0.4838,1,-51.5,49.3,6.4,-0.4,0.4983,0,-101.6,91.8,-70.4,-0.9,0.4921,0,-327.6,283.9,-69.1
2025-09-27T15:59,0.7855,-0.3,0.4776,1,-50.3,47.8,-31.9,-0.4,0.4959,0,-99.1,89.6,-61.3,-0.8,0.4890,1,-320.3,277.6,-49.8
2025-09-27T16:14,0.7845,-0.4,0.4790,1,-47.1,44.7,-53.7,-0.4,0.4973,0,-93.0,83.9,-52.4,-1.1,0.4915,0,-301.2,260.4,34.4
2025-09-27T16:29,0.7844,-0.3,0.4889,0,-46.3,44.2,-78.1,-0.2,0.5033,0,-91.6,83.1,-29.4,-1.1,0.4936,0,-298.1,257.8,39.4
2025-09-27T16:44,0.7847,-0.3,0.4900,0,-45.6,43.4,-61.4,-0.4,0.5020,0,-90.5,81.7,-53.7,-1.2,0.4941,0,-294.4,254.4,12.7
2025-09-27T16:59,0.783,-0.1,0.4982,0,-46.0,44.2,-28.1,-0.2,0.5064,0,-91.7,83.2,-19.2,-0.9,0.4998,0,-299.3,259.2,54.8
2025-09-27T17:14,0.7803,0.0,0.5102,0,-47.5,45.9,-7.7,-0.2,0.5055,0,-93.2,84.6,12.8,0.0,0.5043,0,-304.0,265.1,113.4
2025-09-27T17:29,0.7783,0.2,0.5143,1,-51.3,49.9,26.9,-0.1,0.5031,0,-99.1,90.2,19.3,0.1,0.5084,0,-324.1,282.7,121.3
2025-09-27T17:44,0.7799,-0.1,0.5020,0,-53.3,51.2,-15.4,-0.3,0.4960,0,-100.7,91.2,2.6,0.2,0.4999,0,-329.2,287.3,131.2
2025-09-27T17:59,0.7808,-0.2,0.4958,0,-52.9,50.7,-1.3,-0.2,0.4902,0,-99.9,90.7,-14.1,0.3,0.4977,0,-327.6,286.1,127.3
2025-09-27T18:14,0.7797,0.1,0.5061,0,-51.7,50.1,9.0,-0.1,0.4966,0,-98.3,89.4,9.0,0.4,0.5017,0,-323.0,282.4,112.2
2025-09-27T18:29,0.7804,-0.1,0.5058,0,-49.3,47.4,21.8,-0.1,0.4987,0,-93.6,85.1,7.7,1.3,0.4973,0,-307.2,270.2,94.4
2025-09-27T18:44,0.7787,0.2,0.5117,0,-47.8,46.4,23.1,-0.2,0.5016,0,-91.5,83.0,47.4,0.2,0.5036,0,-301.8,263.4,135.2
2025-09-27T18:59,0.7807,0.0,0.5023,0,-47.5,45.8,10.2,-0.4,0.4959,0,-90.9,82.1,34.5,-0.2,0.4950,0,-300.2,261.3,134.9
2025-09-27T19:14,0.7804,-0.0,0.5017,0,-46.6,44.9,11.5,-0.2,0.4990,0,-89.3,80.9,58.8,0.2,0.4976,0,-295.4,257.8,114.7
2025-09-27T19:29,0.7821,-0.2,0.5015,0,-46.0,44.1,-29.5,-0.6,0.4973,0,-88.4,79.4,75.2,-1.5,0.4914,0,-293.6,253.1,96.7
2025-09-27T19:44,0.7805,-0.0,0.4957,0,-45.1,43.5,-5.1,-0.3,0.4945,0,-86.8,78.5,67.7,-0.1,0.4989,0,-288.3,251.2,108.3
2025-09-27T19:59,0.7815,0.0,0.5057,0,-44.6,43.0,-23.1,-0.3,0.4954,0,-86.0,77.8,39.6,-0.8,0.4951,0,-287.0,248.7,109.4
2025-09-27T20:14,0.7813,-0.0,0.5031,0,-44.2,42.6,-11.5,-0.3,0.4990,0,-85.3,77.2,28.1,-0.8,0.4969,0,-285.4,247.3,118.3
2025-09-27T20:29,0.7798,0.2,0.5179,1,-44.1,42.8,15.4,-0.1,0.5103,0,-85.5,77.7,21.8,0.2,0.5044,0,-286.2,249.8,176.7
2025-09-27T20:44,0.7801,0.1,0.5097,0,-44.2,42.8,29.4,-0.2,0.5060,0,-85.7,77.9,16.7,0.1,0.5022,0,-287.5,250.9,199.3
2025-09-27T20:59,0.7797,0.3,0.5193,1,-43.9,42.9,47.3,-0.0,0.5078,0,-85.6,78.0,15.4,0.2,0.5040,0,-288.0,251.3,176.7
2025-09-27T21:14,0.7804,0.3,0.5130,0,-43.2,42.2,58.8,0.3,0.5053,0,-84.2,77.2,-30.8,0.2,0.4998,0,-284.6,248.5,204.2
2025-09-27T21:29,0.781,0.1,0.5025,0,-42.8,41.5,89.2,0.0,0.4951,0,-83.4,76.1,9.0,-0.5,0.4961,0,-282.7,245.4,180.2
2025-09-27T21:44,0.7824,-0.1,0.4906,0,-42.7,40.9,43.4,-0.1,0.4912,0,-83.0,75.5,-24.3,-1.2,0.4932,0,-282.1,243.7,138.4
2025-09-27T21:59,0.7834,-0.3,0.4818,1,-43.3,41.2,15.3,-0.3,0.4903,0,-82.6,74.7,-64.0,-1.0,0.4930,0,-280.4,242.5,140.7
2025-09-27T22:14,0.785,-0.2,0.4905,0,-43.9,41.9,-19.1,0.0,0.4913,0,-82.1,74.9,-117.9,-1.0,0.4925,0,-280.3,242.4,245.4
2025-09-27T22:29,0.788,-0.3,0.4717,1,-45.6,43.5,-82.8,-0.1,0.4829,1,-83.8,76.3,-153.5,-1.1,0.4883,1,-286.7,247.8,234.5
2025-09-27T22:44,0.7858,-0.3,0.4876,0,-46.8,44.5,-56.2,-0.2,0.5061,0,-84.4,76.6,-162.9,-1.1,0.4959,0,-288.9,249.7,274.9
2025-09-27T22:59,0.7846,-0.1,0.4887,0,-46.8,44.9,-47.3,-0.1,0.5058,0,-84.9,77.2,-145.1,-1.1,0.4984,0,-291.3,251.9,307.5
2025-09-27T23:14,0.7835,0.2,0.4983,0,-47.8,46.4,-70.4,0.1,0.5126,1,-87.2,79.7,-125.9,-1.1,0.4996,0,-300.5,259.8,328.9
2025-09-27T23:29,0.7815,0.4,0.5131,0,-48.3,47.4,2.6,0.1,0.5263,1,-87.1,79.5,-73.2,-1.0,0.5052,0,-300.4,260.0,328.5
2025-09-27T23:44,0.7814,0.4,0.5143,1,-48.2,47.2,-11.5,0.2,0.5213,1,-85.1,78.0,-91.3,-1.0,0.5024,0,-294.7,255.0,336.0
2025-09-27T23:59,0.7809,0.3,0.5159,1,-48.5,47.4,-32.1,0.1,0.5212,1,-84.1,76.9,-78.4,-0.9,0.5052,0,-291.5,252.5,348.6
2025-09-28T00:14,0.778,0.6,0.5376,1,-50.0,49.8,-28.3,0.6,0.5316,1,-85.5,79.8,-32.2,0.5,0.5066,0,-299.2,255.6,354.8
2025-09-28T00:29,0.7817,0.2,0.5057,0,-52.2,51.3,-73.2,0.3,0.5055,0,-89.1,82.7,-91.2,-0.7,0.4932,0,-312.5,264.6,314.8
2025-09-28T00:44,0.7805,0.4,0.5035,0,-58.2,57.3,-95.3,0.2,0.5064,0,-99.7,92.4,-81.0,0.0,0.4964,0,-349.2,297.1,306.6
2025-09-28T00:59,0.7784,0.6,0.5147,1,-59.6,59.3,-65.7,0.6,0.5167,1,-102.5,95.6,-43.8,-0.0,0.5021,0,-360.4,306.7,337.3
2025-09-28T01:14,0.7758,0.7,0.5217,1,-58.7,58.4,-27.1,0.7,0.5233,1,-102.0,95.4,-27.1,0.5,0.5052,0,-355.5,303.3,362.0
2025-09-28T01:29,0.776,0.8,0.5247,1,-57.2,57.2,-2.6,1.0,0.5252,1,-98.6,92.9,-34.9,0.5,0.5073,0,-341.7,291.6,335.8
2025-09-28T01:44,0.7731,0.7,0.5361,1,-55.0,54.9,15.5,1.0,0.5300,1,-93.9,88.5,24.5,0.5,0.5151,1,-322.4,275.3,379.5
2025-09-28T01:59,0.7733,0.6,0.5285,1,-53.8,53.6,19.4,0.9,0.5254,1,-91.2,85.7,23.2,0.5,0.5125,1,-309.9,264.7,333.2
2025-09-28T02:14,0.7737,0.5,0.5250,1,-52.8,52.3,23.2,0.8,0.5264,1,-90.3,84.9,-7.8,0.5,0.5120,1,-304.2,259.7,341.8
2025-09-28T02:29,0.7758,0.3,0.5124,0,-52.9,52.0,-15.5,0.6,0.5107,0,-90.6,84.7,-1.3,0.5,0.5013,0,-304.6,260.1,344.6
2025-09-28T02:44,0.7743,0.4,0.5241,1,-52.0,51.4,-1.3,0.8,0.5231,1,-90.2,84.6,2.6,0.5,0.5093,0,-301.0,257.1,327.8
2025-09-28T02:59,0.7748,0.3,0.5154,1,-53.1,52.3,2.6,0.7,0.5151,1,-92.2,86.3,-10.3,0.5,0.5014,0,-307.8,262.8,337.6
2025-09-28T03:14,0.7755,0.3,0.5119,0,-52.8,51.9,-23.2,0.6,0.5077,0,-91.8,85.8,-29.7,0.6,0.4977,0,-306.4,261.9,308.5
2025-09-28T03:29,0.7746,0.5,0.5228,1,-52.2,51.8,-16.8,0.8,0.5134,1,-92.2,86.5,-63.5,0.5,0.5054,0,-305.5,260.9,361.3
2025-09-28T03:44,0.7742,0.4,0.5216,1,-51.6,51.1,10.3,0.8,0.5112,1,-91.2,85.5,-25.9,0.5,0.5042,0,-302.6,258.4,365.2
2025-09-28T03:59,0.775,0.4,0.5188,1,-50.3,49.8,1.3,0.7,0.5115,1,-89.1,83.5,-31.0,0.6,0.5019,0,-295.7,252.6,378.6
2025-09-28T04:14,0.7737,0.5,0.5221,1,-50.1,49.8,-7.8,0.8,0.5156,1,-89.0,83.6,-31.1,0.6,0.5124,1,-296.0,253.0,358.0
2025-09-28T04:29,0.7733,0.5,0.5292,1,-49.5,49.2,31.0,0.8,0.5136,1,-88.1,82.8,-3.9,0.7,0.5115,0,-293.2,250.9,339.4
2025-09-28T04:44,0.775,0.4,0.5058,0,-49.3,48.7,-6.5,0.7,0.5095,0,-87.8,82.3,-25.8,0.6,0.4975,0,-292.2,249.7,351.2
2025-09-28T04:59,0.7751,0.4,0.5029,0,-48.8,48.3,-14.2,0.7,0.5105,1,-87.1,81.7,-25.8,0.7,0.5010,0,-290.1,248.2,339.9
2025-09-28T05:14,0.7731,0.5,0.5059,0,-50.4,50.0,1.3,0.8,0.5135,1,-90.3,84.7,-16.8,0.6,0.5104,0,-301.2,257.5,312.0
2025-09-28T05:29,0.7757,0.2,0.4895,0,-51.1,50.1,-77.7,0.5,0.4998,0,-91.4,85.2,-67.3,0.5,0.4943,0,-304.5,260.1,275.9
2025-09-28T05:44,0.7745,0.3,0.4927,0,-50.8,50.1,-29.7,0.7,0.5075,0,-91.2,85.4,-55.7,0.8,0.5025,0,-304.4,260.5,300.2
2025-09-28T05:59,0.774,0.4,0.4970,0,-50.5,49.8,-18.1,0.6,0.5073,0,-90.9,84.9,-50.5,0.6,0.5010,0,-303.5,259.4,324.1
2025-09-28T06:14,0.7732,0.3,0.5042,0,-47.8,47.2,-24.6,0.5,0.5074,0,-86.3,80.6,-59.7,0.6,0.5036,0,-288.4,246.6,294.4
2025-09-28T06:29,0.7697,0.6,0.5159,1,-50.0,49.7,42.8,0.9,0.5172,1,-88.6,83.3,-14.3,0.5,0.5191,1,-297.5,254.1,344.8
2025-09-28T06:44,0.7722,0.4,0.5018,0,-50.4,49.9,10.4,0.6,0.5033,0,-89.6,83.8,-19.4,0.6,0.5020,0,-300.2,256.5,328.7
2025-09-28T06:59,0.7726,0.3,0.4988,0,-50.3,49.6,6.5,0.3,0.5021,0,-89.6,83.2,-55.8,0.6,0.4997,0,-299.7,256.1,289.6
2025-09-28T07:14,0.7713,0.4,0.5001,0,-52.0,51.4,6.5,0.5,0.5054,0,-92.8,86.6,-62.4,0.7,0.5049,0,-311.3,266.2,301.4
2025-09-28T07:29,0.773,0.1,0.4896,0,-51.0,49.8,-32.4,0.4,0.4957,0,-90.8,84.4,-75.3,0.6,0.4939,0,-304.4,260.2,286.9
2025-09-28T07:44,0.773,0.2,0.4952,0,-49.2,48.3,-36.3,0.3,0.5007,0,-88.1,81.7,-57.1,0.5,0.4940,0,-295.3,252.2,323.3
2025-09-28T07:59,0.7731,0.3,0.4954,0,-48.9,48.1,-38.9,0.3,0.5006,0,-87.7,81.4,-55.8,0.5,0.4946,0,-294.5,251.6,319.5
2025-09-28T08:14,0.7718,0.3,0.4987,0,-47.0,46.4,-41.5,0.4,0.5032,0,-84.6,78.8,-42.8,0.5,0.5045,0,-284.7,243.1,342.6
2025-09-28T08:29,0.7705,0.5,0.5058,0,-46.3,46.1,-24.7,0.7,0.5057,0,-83.5,78.4,-58.6,0.4,0.5125,0,-282.6,241.2,411.9
2025-09-28T08:44,0.7702,0.4,0.5050,0,-45.7,45.2,6.5,0.6,0.4997,0,-82.5,77.1,-42.9,0.4,0.5086,0,-278.9,238.0,414.6
2025-09-28T08:59,0.7701,0.4,0.5013,0,-47.0,46.7,-23.4,0.7,0.4993,0,-85.1,79.8,-18.2,0.4,0.5111,0,-288.2,246.1,398.4
2025-09-28T09:14,0.7686,0.5,0.4974,0,-47.2,46.9,-27.4,0.6,0.4985,0,-85.8,80.2,-24.8,0.3,0.5075,0,-290.6,247.9,389.2
2025-09-28T09:29,0.7686,0.4,0.4946,0,-46.9,46.5,-18.2,0.7,0.4986,0,-85.2,79.9,-10.4,0.5,0.5087,0,-289.3,247.0,390.4
2025-09-28T09:44,0.7707,0.2,0.4840,1,-47.9,47.1,-27.3,0.5,0.4920,0,-87.0,81.2,-65.1,0.5,0.4988,0,-294.8,251.8,348.1
2025-09-28T09:59,0.7683,0.5,0.4981,0,-47.1,46.8,6.5,0.7,0.5060,0,-85.9,80.6,-26.1,0.5,0.5079,0,-292.2,249.5,388.1
2025-09-28T10:14,0.7665,0.5,0.4893,0,-48.1,47.9,26.1,0.9,0.5008,0,-87.8,82.6,22.2,0.5,0.5128,0,-299.5,255.8,417.8
2025-09-28T10:29,0.7672,0.5,0.4906,0,-47.9,47.6,-15.7,0.8,0.4951,0,-87.6,82.3,68.8,0.5,0.5079,0,-298.8,255.2,412.4
2025-09-28T10:44,0.7686,0.4,0.4876,0,-47.2,46.8,-22.1,0.8,0.4938,0,-86.5,81.2,80.3,0.5,0.5062,0,-295.2,252.1,349.0
2025-09-28T10:59,0.7688,0.4,0.4884,0,-45.9,45.4,-1.3,0.7,0.4909,1,-84.2,79.0,99.7,0.4,0.5042,0,-287.6,245.6,320.0
2025-09-28T11:14,0.7685,0.2,0.4849,1,-43.4,42.8,-23.4,0.5,0.4928,0,-79.9,74.5,90.7,0.5,0.5024,0,-272.3,232.6,277.2
2025-09-28T11:29,0.766,0.5,0.5024,0,-43.4,43.2,23.5,0.8,0.5006,0,-80.2,75.3,176.0,0.5,0.5146,1,-274.6,234.5,357.8
2025-09-28T11:44,0.7669,0.4,0.4967,0,-44.0,43.6,-15.7,0.7,0.4978,0,-81.3,76.3,142.4,0.5,0.5078,0,-278.6,237.9,358.6
2025-09-28T11:59,0.7687,0.2,0.4853,1,-44.8,44.1,-31.3,0.6,0.4924,0,-82.8,77.4,140.8,0.5,0.5004,0,-283.3,242.0,332.6
2025-09-28T12:14,0.7667,0.5,0.4934,0,-46.4,46.2,19.5,0.7,0.4977,0,-86.3,80.9,160.4,0.6,0.5078,0,-296.0,253.0,354.9
2025-09-28T12:29,0.7678,0.1,0.4834,1,-45.7,44.7,61.0,-0.1,0.4929,0,-85.3,78.4,144.8,0.1,0.5011,0,-290.5,247.4,397.1
2025-09-28T12:44,0.7657,0.3,0.4973,0,-44.7,44.2,118.1,0.7,0.5007,0,-83.2,78.0,169.6,0.4,0.5124,0,-286.0,244.2,359.2
2025-09-28T12:59,0.7663,0.3,0.4919,0,-45.7,45.1,132.2,0.5,0.4987,0,-85.4,79.6,197.7,0.6,0.5126,0,-293.1,250.5,314.7
2025-09-28T13:14,0.7682,-0.0,0.4766,1,-44.9,43.7,94.6,-0.2,0.4934,0,-84.1,77.2,244.3,0.1,0.5003,0,-287.1,244.5,303.9
2025-09-28T13:29,0.7725,-0.4,0.4622,1,-49.5,47.4,91.5,-0.8,0.4873,1,-90.9,82.3,192.3,-1.8,0.4899,0,-310.6,260.9,240.5
