issued_utc,price,1h_est_bp,1h_p_up,1h_confident,1h_lo80_bp,1h_hi80_bp,1h_actual_bp,3h_est_bp,3h_p_up,3h_confident,3h_lo80_bp,3h_hi80_bp,3h_actual_bp,24h_est_bp,24h_p_up,24h_confident,24h_lo80_bp,24h_hi80_bp,24h_actual_bp
2026-05-01T03:29,0.2492,0.4,0.4630,1,-58.1,56.8,-24.1,-0.3,0.4917,0,-103.0,112.6,-24.1,-2.4,0.4784,1,-276.8,251.1,-36.2
2026-05-01T03:44,0.249,0.5,0.4761,1,-59.4,58.2,4.0,-0.4,0.4899,0,-104.7,114.2,-20.1,-2.0,0.4799,1,-278.2,253.1,-40.2
2026-05-01T03:59,0.2488,0.4,0.4805,0,-60.5,59.2,-4.0,-0.4,0.4938,0,-105.8,115.4,-16.1,-2.0,0.4797,1,-278.4,253.4,-28.2
2026-05-01T04:14,0.2495,0.3,0.4601,1,-61.8,60.2,8.0,-0.2,0.4902,0,-106.8,116.8,-40.2,-2.3,0.4794,1,-279.3,253.6,-72.4
2026-05-01T04:29,0.2486,0.5,0.5134,0,-46.7,46.0,20.1,-0.5,0.5056,0,-81.6,88.6,-16.1,-1.9,0.4648,1,-213.0,193.1,-28.2
2026-05-01T04:44,0.2491,0.2,0.4779,1,-46.7,45.4,0.0,-0.2,0.4887,0,-81.7,89.4,-28.1,-2.0,0.4611,1,-212.3,192.3,-40.2
2026-05-01T04:59,0.2487,0.4,0.5110,0,-46.7,45.9,0.0,-0.5,0.5004,0,-82.7,89.8,-4.0,-2.1,0.4615,1,-214.2,194.0,-32.2
2026-05-01T05:14,0.2497,0.1,0.4561,1,-48.4,46.9,-24.1,-0.1,0.4791,1,-85.6,93.9,-32.1,-2.2,0.4584,1,-221.0,200.0,-88.5
2026-05-01T05:29,0.2491,0.4,0.4829,0,-46.4,45.5,-20.1,-0.1,0.4865,0,-83.6,91.6,12.0,-2.0,0.4593,1,-213.8,193.6,-64.4
2026-05-01T05:44,0.2491,0.4,0.4738,1,-45.2,44.4,-24.1,-0.4,0.4848,0,-82.7,90.1,4.0,-2.1,0.4594,1,-209.0,189.2,-64.4
2026-05-01T05:59,0.2487,0.5,0.5013,0,-44.3,43.7,-12.1,-0.6,0.4921,0,-81.7,88.4,24.1,-2.0,0.4598,1,-205.9,186.4,-60.5
2026-05-01T06:14,0.2491,0.3,0.4675,1,-42.1,41.1,-24.1,-0.6,0.4776,1,-77.4,83.7,-16.1,-1.9,0.4592,1,-195.2,176.7,-60.4
2026-05-01T06:29,0.2486,0.5,0.4981,0,-41.8,41.4,-16.1,-0.5,0.4942,0,-77.5,84.2,-8.0,-1.8,0.4599,1,-196.0,177.6,-52.4
2026-05-01T06:44,0.2485,0.2,0.4873,0,-42.9,41.7,-4.0,-0.5,0.4851,0,-78.9,85.7,-4.0,-1.8,0.4631,1,-199.7,181.0,-44.4
2026-05-01T06:59,0.2484,0.2,0.4964,0,-43.3,42.2,8.0,-0.4,0.4936,0,-79.9,86.9,-12.1,-1.8,0.4655,1,-202.4,183.6,-16.1
2026-05-01T07:14,0.2485,-0.0,0.5026,0,-45.2,43.5,16.1,-0.6,0.4907,0,-83.1,90.0,-36.3,-1.9,0.4649,1,-210.4,190.8,-32.2
2026-05-01T07:29,0.2482,0.3,0.5127,0,-45.1,44.0,48.2,-0.3,0.5014,0,-83.5,91.1,-16.1,-1.7,0.4688,1,-212.2,192.7,-20.2
2026-05-01T07:44,0.2484,0.1,0.4993,0,-44.3,42.8,32.2,-0.0,0.4918,0,-81.4,89.3,-32.3,-1.3,0.4685,1,-207.4,189.1,-28.2
2026-05-01T07:59,0.2486,-0.1,0.4893,0,-43.9,42.2,28.1,-0.3,0.4878,0,-80.8,88.3,-20.1,-1.6,0.4656,1,-205.9,187.2,-40.3
2026-05-01T08:14,0.2489,0.1,0.4604,1,-41.8,40.4,-8.0,-0.5,0.4785,1,-77.7,84.2,-28.2,-1.9,0.4638,1,-197.7,179.0,-40.3
2026-05-01T08:29,0.2494,0.1,0.4501,1,-42.3,40.9,-40.2,-0.2,0.4767,1,-76.9,84.0,-68.4,-1.9,0.4629,1,-196.7,178.1,-56.3
2026-05-01T08:44,0.2492,0.4,0.4615,1,-41.7,40.9,-32.2,-0.3,0.4826,1,-76.6,83.5,-68.5,-1.9,0.4650,1,-196.0,177.4,-52.3
2026-05-01T08:59,0.2493,0.1,0.4587,1,-41.4,40.1,-48.3,-0.6,0.4819,1,-76.0,82.3,-60.4,-1.9,0.4716,1,-194.0,175.6,-48.3
2026-05-01T09:14,0.2487,0.6,0.5070,0,-41.3,41.0,-44.3,-0.4,0.4969,0,-76.8,83.5,-8.0,-1.8,0.4671,1,-196.4,178.0,-16.1
2026-05-01T09:29,0.2484,0.2,0.5063,0,-38.4,37.5,-24.2,-0.6,0.4910,0,-71.1,76.8,24.1,-1.6,0.4686,1,-181.3,164.5,0.0
2026-05-01T09:44,0.2484,0.1,0.4941,0,-37.9,36.8,-32.3,-0.6,0.4891,0,-70.2,75.7,16.1,-1.5,0.4699,1,-179.0,162.5,12.1
2026-05-01T09:59,0.2481,0.2,0.5000,0,-41.4,40.3,0.0,-0.7,0.4901,0,-75.4,81.3,28.2,-1.6,0.4731,1,-192.6,174.8,28.2
2026-05-01T10:14,0.2476,-0.0,0.5112,0,-42.8,41.2,24.2,-0.8,0.5009,0,-76.2,82.1,88.5,0.4,0.4747,1,-192.6,178.7,52.4
2026-05-01T10:29,0.2478,-0.0,0.5030,0,-42.1,40.6,-4.0,-0.8,0.4949,0,-75.2,81.0,52.3,0.2,0.4843,0,-190.4,176.3,52.3
2026-05-01T10:44,0.2476,-0.1,0.5086,0,-41.9,40.3,-4.0,-0.8,0.5003,0,-74.9,80.7,76.4,0.3,0.4866,0,-189.8,175.9,48.3
2026-05-01T10:59,0.2481,-0.2,0.4858,0,-39.2,37.4,-12.1,-0.8,0.4850,0,-70.0,75.3,96.3,-1.6,0.4839,0,-179.2,162.5,32.2
2026-05-01T11:14,0.2482,-0.1,0.4800,0,-37.3,35.8,12.1,-0.5,0.4806,1,-66.6,72.2,80.3,-1.5,0.4822,1,-171.4,155.5,8.1
2026-05-01T11:29,0.2477,-0.1,0.5252,1,-36.9,35.4,52.3,-0.7,0.5063,0,-66.2,71.3,92.4,0.2,0.4846,0,-168.3,155.9,36.3
2026-05-01T11:44,0.2475,-0.1,0.5216,1,-36.6,35.0,52.4,-0.4,0.5006,0,-65.4,71.1,100.5,0.2,0.4842,0,-167.3,154.9,32.3
2026-05-01T11:59,0.2478,0.1,0.5017,0,-36.3,35.1,40.3,-0.7,0.4951,0,-65.7,70.8,100.4,0.1,0.4838,0,-167.4,155.0,16.1
2026-05-01T12:14,0.2485,-0.0,0.4775,1,-36.8,35.4,52.2,-0.6,0.4836,0,-66.5,71.8,64.2,-1.6,0.4811,1,-171.6,155.5,-20.1
2026-05-01T12:29,0.249,0.2,0.4723,1,-38.0,37.1,4.0,-0.6,0.4858,0,-67.9,73.3,44.1,-1.8,0.4732,1,-175.5,158.6,-20.1
2026-05-01T12:44,0.2488,0.3,0.4936,0,-38.5,37.7,28.1,-0.6,0.4856,0,-67.6,73.0,72.1,-1.8,0.4736,1,-174.9,158.2,-24.1
2026-05-01T12:59,0.2488,0.2,0.4868,0,-39.0,38.0,68.1,-0.6,0.4850,0,-67.1,72.4,56.1,-1.7,0.4757,1,-173.8,157.2,-40.3
2026-05-01T13:14,0.2498,-0.0,0.4711,1,-40.7,39.2,16.0,-1.0,0.4800,1,-69.5,74.2,-4.0,-2.0,0.4661,1,-177.5,160.1,-56.2
2026-05-01T13:29,0.2491,0.4,0.5258,1,-40.9,40.3,36.1,-0.7,0.4953,0,-70.5,75.9,4.0,-1.9,0.4697,1,-180.9,163.5,-32.2
2026-05-01T13:44,0.2495,0.3,0.4770,1,-43.9,42.9,20.0,-0.6,0.4836,0,-75.3,81.4,8.0,-2.0,0.4731,1,-193.9,175.3,-36.1
2026-05-01T13:59,0.2505,0.2,0.4838,0,-48.8,47.5,-8.0,-0.9,0.4858,0,-83.1,89.5,-40.0,-2.5,0.4683,1,-212.0,191.0,-68.1
2026-05-01T14:14,0.2502,0.4,0.5025,0,-48.0,47.0,-4.0,-0.8,0.4924,0,-83.0,89.4,-20.0,-2.4,0.4695,1,-209.7,189.1,-52.1
2026-05-01T14:29,0.25,0.3,0.4885,0,-46.9,45.8,4.0,-1.0,0.4900,0,-82.1,88.2,-16.0,-2.2,0.4756,1,-205.2,185.2,-24.0
2026-05-01T14:44,0.25,0.3,0.4947,0,-45.3,44.2,24.0,-1.0,0.4917,0,-80.2,86.1,-8.0,-2.2,0.4759,1,-198.5,179.1,-16.0
2026-05-01T14:59,0.2503,0.0,0.4868,0,-43.8,42.3,-4.0,-0.8,0.4944,0,-77.9,83.9,-8.0,-2.2,0.4726,1,-191.6,172.8,-16.0
2026-05-01T15:14,0.2501,0.2,0.5063,0,-43.7,42.4,-16.0,-0.7,0.4963,0,-78.0,84.2,-8.0,-2.1,0.4721,1,-192.2,173.5,-16.0
2026-05-01T15:29,0.2501,0.2,0.4915,0,-43.1,41.9,-36.1,-0.6,0.4925,0,-77.1,83.4,-8.0,-2.1,0.4725,1,-190.4,171.9,-20.0
2026-05-01T15:44,0.2506,0.2,0.4746,1,-43.3,42.2,-36.0,-0.8,0.4887,0,-77.9,84.0,-28.0,-2.3,0.4657,1,-192.3,173.3,-32.0
2026-05-01T15:59,0.2502,0.3,0.4988,0,-47.9,46.7,-28.0,-0.6,0.4964,0,-86.0,93.2,-16.0,-2.4,0.4750,1,-213.0,192.2,-8.0
2026-05-01T16:14,0.2497,0.7,0.5218,1,-50.7,50.2,0.0,-0.5,0.5080,0,-91.9,99.8,20.0,-2.4,0.4780,1,-227.9,205.9,28.0
2026-05-01T16:29,0.2492,0.7,0.5307,1,-51.4,51.0,16.0,-0.5,0.5140,0,-93.3,101.5,44.0,-2.4,0.4822,1,-231.8,209.5,48.0
2026-05-01T16:44,0.2497,0.3,0.5068,0,-50.9,49.8,4.0,-0.6,0.5010,0,-92.1,99.9,0.0,-2.4,0.4795,1,-228.6,206.6,28.0
2026-05-01T16:59,0.2495,0.3,0.5183,0,-45.8,44.9,24.0,-0.7,0.5046,0,-83.3,90.0,12.0,-2.2,0.4753,1,-206.6,186.7,44.0
2026-05-01T17:14,0.2497,0.1,0.4883,0,-43.4,42.1,8.0,-0.8,0.4896,0,-78.8,84.8,4.0,-2.2,0.4708,1,-195.3,176.3,32.0
2026-05-01T17:29,0.2496,0.1,0.4865,0,-42.7,41.3,12.0,-0.7,0.4898,0,-77.5,83.6,4.0,-2.1,0.4722,1,-192.6,173.9,16.0
2026-05-01T17:44,0.2498,0.1,0.4920,0,-43.1,41.7,4.0,-0.6,0.4951,0,-78.3,84.7,-24.0,-2.1,0.4722,1,-195.0,176.1,4.0
2026-05-01T17:59,0.2501,0.2,0.4715,1,-43.2,42.1,-12.0,-0.8,0.4855,0,-79.1,85.2,-64.2,-2.3,0.4716,1,-196.9,177.5,-12.0
2026-05-01T18:14,0.2499,0.1,0.4920,0,-42.7,41.4,12.0,-0.8,0.4929,0,-78.1,84.1,-56.2,-2.2,0.4707,1,-194.5,175.5,-20.0
2026-05-01T18:29,0.2499,-0.1,0.4829,0,-42.2,40.5,16.0,-0.6,0.4882,0,-76.8,83.1,-52.2,-2.2,0.4719,1,-191.9,173.2,4.0
2026-05-01T18:44,0.2499,-0.1,0.4922,0,-41.0,39.5,-8.0,-0.5,0.4902,0,-74.9,81.1,-44.1,-2.0,0.4740,1,-187.3,169.3,8.0
2026-05-01T18:59,0.2498,-0.0,0.5059,0,-40.1,38.7,0.0,-0.5,0.4932,0,-73.5,79.6,-44.1,-1.9,0.4738,1,-184.0,166.3,24.0
2026-05-01T19:14,0.2502,-0.3,0.4650,1,-39.8,37.8,-16.0,-0.5,0.4840,0,-72.5,78.5,-52.1,-1.9,0.4766,1,-181.6,164.0,16.0
2026-05-01T19:29,0.2503,-0.2,0.4683,1,-40.0,38.2,-24.0,-0.4,0.4776,1,-73.0,79.4,-64.1,-2.1,0.4768,1,-183.7,165.8,20.0
2026-05-01T19:44,0.2497,0.0,0.5133,0,-39.7,38.4,-20.0,-0.4,0.4957,0,-73.1,79.4,-52.2,-1.9,0.4748,1,-183.8,166.2,55.9
2026-05-01T19:59,0.2498,0.0,0.4896,0,-39.1,37.7,-52.2,-0.4,0.4890,0,-71.9,78.3,-64.3,-1.9,0.4758,1,-181.2,163.8,59.9
2026-05-01T20:14,0.2498,0.0,0.4983,0,-38.4,37.0,-52.2,-0.3,0.4941,0,-70.8,77.1,-72.3,-1.8,0.4792,1,-178.5,161.4,47.9
2026-05-01T20:29,0.2497,-0.0,0.5039,0,-37.8,36.4,-44.2,-0.4,0.4930,0,-69.9,75.8,-84.5,-1.8,0.4784,1,-176.1,159.2,44.0
2026-05-01T20:44,0.2492,-0.1,0.5046,0,-37.9,36.3,-16.1,-0.6,0.4917,0,-70.2,75.7,-44.2,-1.7,0.4830,1,-176.4,159.7,83.9
2026-05-01T20:59,0.2485,-0.1,0.5179,0,-41.5,39.8,8.0,-0.6,0.5037,0,-75.5,81.7,-12.1,-1.7,0.4899,0,-190.0,172.4,104.1
2026-05-01T21:14,0.2485,-0.2,0.5142,0,-42.5,40.6,16.1,-0.5,0.5058,0,-75.7,82.2,-24.2,-1.7,0.4835,0,-191.1,173.4,88.1
2026-05-01T21:29,0.2486,-0.2,0.5078,0,-42.5,40.7,4.0,-0.5,0.4980,0,-74.5,80.7,-36.3,-1.7,0.4785,1,-188.1,170.5,108.0
2026-05-01T21:44,0.2488,-0.3,0.4902,0,-42.6,40.4,-16.1,-0.5,0.4903,0,-74.4,80.7,-24.1,-1.7,0.4873,0,-188.3,170.6,123.8
2026-05-01T21:59,0.2487,-0.2,0.4765,1,-38.5,36.8,-20.1,-0.6,0.4828,1,-67.9,73.2,-12.1,-1.7,0.4835,0,-171.5,155.2,96.0
2026-05-01T22:14,0.2489,-0.2,0.4571,1,-37.3,35.6,-36.2,-0.5,0.4739,1,-65.6,71.1,-12.1,-1.7,0.4845,0,-166.5,150.6,96.0
2026-05-01T22:29,0.2487,-0.0,0.4847,0,-36.8,35.5,-44.3,-0.4,0.4886,0,-65.2,70.7,-16.1,-1.7,0.4829,1,-165.5,149.7,80.1
2026-05-01T22:44,0.2484,-0.1,0.4766,1,-36.8,35.4,-12.1,-1.0,0.4852,0,-65.8,70.2,0.0,-1.7,0.4837,0,-165.8,150.0,84.2
2026-05-01T22:59,0.2482,-0.1,0.4860,0,-37.4,35.8,0.0,-1.0,0.4876,0,-66.9,71.4,-4.0,-1.7,0.4845,0,-168.7,152.7,112.2
2026-05-01T23:14,0.248,-0.2,0.4964,0,-36.9,35.2,-4.0,-0.9,0.4936,0,-66.5,71.3,0.0,0.1,0.4869,0,-164.9,152.6,96.3
2026-05-01T23:29,0.2476,-0.1,0.4973,0,-37.3,35.7,4.0,-0.8,0.4957,0,-66.7,71.6,20.2,0.3,0.4885,0,-163.9,152.0,120.4
2026-05-01T23:44,0.2481,-0.3,0.4633,1,-37.3,35.3,4.0,-0.8,0.4761,1,-66.5,71.5,0.0,-1.6,0.4794,1,-165.5,149.8,88.3
2026-05-01T23:59,0.2482,-0.4,0.4493,1,-36.2,34.2,8.1,-0.8,0.4700,1,-64.6,69.4,0.0,-1.6,0.4771,1,-160.9,145.6,76.3
2026-05-02T00:14,0.2479,-0.0,0.4695,1,-35.5,34.0,28.2,-0.3,0.4800,1,-62.4,68.9,0.0,0.3,0.4862,0,-161.1,146.0,80.4
2026-05-02T00:29,0.2477,-0.1,0.4691,1,-35.2,33.6,24.2,-0.3,0.4796,1,-62.0,68.5,24.2,0.4,0.4859,0,-160.1,145.2,108.4
2026-05-02T00:44,0.2482,-0.3,0.4366,1,-34.7,32.8,8.1,-0.2,0.4670,1,-60.8,67.4,-8.1,-1.0,0.4877,0,-158.9,141.4,60.3
2026-05-02T00:59,0.2484,-0.2,0.4421,1,-35.0,33.2,-12.1,-0.2,0.4692,1,-61.5,68.3,-12.1,-0.8,0.4854,0,-160.8,143.6,56.2
2026-05-02T01:14,0.2486,-0.3,0.4297,1,-34.7,32.7,-24.2,-0.0,0.4665,1,-60.8,67.8,-36.3,-1.4,0.4880,0,-160.0,141.8,16.1
2026-05-02T01:29,0.2483,-0.2,0.4531,1,-34.3,32.6,-8.1,-0.2,0.4733,1,-60.6,67.3,-16.1,-0.8,0.4901,0,-158.7,141.8,20.1
2026-05-02T01:44,0.2484,0.0,0.4599,1,-34.0,32.7,-12.1,-0.0,0.4778,1,-60.3,67.3,-12.1,-0.8,0.4904,0,-158.5,141.6,0.0
2026-05-02T01:59,0.2481,0.1,0.4962,0,-33.3,32.2,4.0,-0.2,0.4925,0,-59.6,66.1,-8.1,-0.7,0.4915,0,-156.2,139.7,8.1
2026-05-02T02:14,0.248,0.2,0.4987,0,-32.8,31.7,-4.0,-0.2,0.4896,0,-58.8,65.2,-20.2,-0.6,0.4924,0,-154.3,138.0,4.0
2026-05-02T02:29,0.2481,0.1,0.4839,0,-32.9,31.8,8.1,-0.1,0.4903,0,-59.1,65.6,-24.2,-0.7,0.4925,0,-155.3,138.8,-24.2
2026-05-02T02:44,0.2481,0.1,0.4961,0,-32.5,31.4,-4.0,-0.1,0.4892,0,-58.3,64.9,-24.2,-1.0,0.4960,0,-154.0,137.2,-20.2
2026-05-02T02:59,0.2482,-0.3,0.4832,0,-32.5,30.6,-4.0,-0.5,0.4837,0,-58.2,64.0,-40.4,-1.0,0.4933,0,-152.8,136.0,-16.1
2026-05-02T03:14,0.2479,-0.3,0.5036,0,-33.1,31.1,-8.1,-0.7,0.4908,0,-59.5,65.0,-12.1,0.5,0.4956,0,-154.3,140.2,-4.0
2026-05-02T03:29,0.2483,-0.6,0.4335,1,-32.3,29.9,-16.1,-0.4,0.4717,1,-57.4,63.3,-40.4,-0.7,0.4995,0,-151.0,135.0,-20.2
2026-05-02T03:44,0.248,-0.3,0.4984,0,-32.1,30.2,4.0,-0.6,0.4865,0,-57.9,63.4,-24.2,-0.7,0.5022,0,-151.9,135.8,-4.0
2026-05-02T03:59,0.2481,-0.5,0.4664,1,-32.7,30.3,-8.1,-0.5,0.4786,1,-58.5,64.2,-4.0,-0.7,0.5019,0,-153.9,137.5,0.0
2026-05-02T04:14,0.2477,-0.4,0.4979,0,-32.6,30.5,-8.1,-0.7,0.4840,0,-58.9,64.4,0.0,0.4,0.5013,0,-153.6,139.4,8.1
2026-05-02T04:29,0.2479,-0.5,0.4737,1,-32.4,30.2,-16.1,-0.6,0.4730,1,-58.5,64.0,-8.1,0.1,0.5027,0,-153.0,138.2,24.2
2026-05-02T04:44,0.2481,-0.8,0.4562,1,-32.1,29.4,-24.2,-0.4,0.4670,1,-57.4,63.2,-16.1,-0.9,0.5035,0,-151.9,135.3,24.2
2026-05-02T04:59,0.2479,-0.5,0.4771,1,-31.1,28.8,-28.3,-0.6,0.4778,1,-56.2,61.5,-12.1,-0.0,0.5035,0,-147.5,133.1,20.1
2026-05-02T05:14,0.2475,-0.4,0.4943,0,-31.4,29.3,4.0,-0.6,0.4862,0,-57.1,62.4,16.1,0.3,0.5042,0,-149.5,135.5,40.3
2026-05-02T05:29,0.2475,-0.4,0.4875,0,-31.6,29.6,-8.1,-0.6,0.4788,1,-57.6,63.0,20.2,0.0,0.5048,0,-151.3,136.6,32.3
2026-05-02T05:44,0.2475,-0.4,0.4995,0,-31.2,29.2,-4.0,-0.6,0.4838,0,-57.0,62.4,16.1,0.3,0.5063,0,-149.6,135.6,16.1
2026-05-02T05:59,0.2472,-0.3,0.5017,0,-31.2,29.2,32.3,-0.7,0.4886,0,-57.2,62.4,36.3,0.1,0.5053,0,-150.3,135.9,48.4
2026-05-02T06:14,0.2476,-0.7,0.4727,1,-31.0,28.4,4.0,-0.5,0.4757,1,-56.3,61.7,28.2,0.0,0.5058,0,-148.5,134.1,16.1
2026-05-02T06:29,0.2473,0.3,0.4920,0,-29.6,29.0,16.2,-0.0,0.4873,0,-55.1,61.5,44.4,0.1,0.5069,0,-146.9,132.7,16.2
2026-05-02T06:44,0.2474,-0.4,0.4734,1,-29.8,27.8,12.1,-0.5,0.4709,1,-54.8,60.0,52.4,0.1,0.5027,0,-144.7,130.7,28.3
2026-05-02T06:59,0.248,-0.8,0.4169,1,-30.5,27.7,-16.1,-0.4,0.4484,1,-54.3,59.8,32.2,-1.0,0.5003,0,-144.9,129.0,20.1
2026-05-02T07:14,0.2477,-0.5,0.4576,1,-29.7,27.5,8.1,-0.5,0.4653,1,-53.4,58.6,48.3,-0.0,0.4998,0,-141.6,127.8,48.3
2026-05-02T07:29,0.2477,-0.5,0.4529,1,-29.2,27.0,12.1,-0.5,0.4612,1,-52.7,57.8,56.4,0.2,0.5009,0,-139.6,126.3,56.4
2026-05-02T07:44,0.2477,-0.5,0.4585,1,-28.8,26.8,8.1,-0.4,0.4649,1,-52.1,57.4,44.3,0.2,0.5010,0,-138.4,125.4,52.3
2026-05-02T07:59,0.2476,-0.4,0.4866,0,-28.4,26.6,20.2,-0.4,0.4856,0,-51.7,56.9,52.4,0.3,0.5028,0,-137.4,124.5,48.3
2026-05-02T08:14,0.2479,-0.7,0.4356,1,-29.0,26.4,16.1,-0.3,0.4644,1,-52.0,57.4,20.1,0.2,0.5042,0,-138.6,125.5,48.3
2026-05-02T08:29,0.248,-0.7,0.4155,1,-28.9,26.3,16.1,-0.3,0.4580,1,-52.0,57.3,24.2,-0.9,0.5018,0,-139.7,124.5,32.2
2026-05-02T08:44,0.2479,-0.6,0.4282,1,-28.6,26.3,32.2,-0.3,0.4761,1,-51.8,57.2,16.1,0.2,0.5018,0,-138.3,125.2,28.2
2026-05-02T08:59,0.2481,-0.6,0.4338,1,-28.6,26.3,28.2,-0.2,0.4766,1,-51.8,57.4,4.0,-0.7,0.5016,0,-139.7,124.7,8.1
2026-05-02T09:14,0.2483,0.0,0.4283,1,-27.5,26.4,24.1,0.3,0.4801,1,-50.4,57.0,-12.1,-0.7,0.5014,0,-137.5,122.7,4.0
2026-05-02T09:29,0.2484,0.0,0.4435,1,-27.7,26.7,28.1,0.3,0.4854,0,-51.0,57.7,4.0,-0.7,0.4981,0,-139.3,124.4,12.1
2026-05-02T09:44,0.2487,-0.0,0.4372,1,-29.1,27.9,4.0,0.5,0.4833,0,-52.3,59.5,-20.1,-1.1,0.4994,0,-143.7,127.6,16.1
2026-05-02T09:59,0.2488,0.0,0.4430,1,-29.1,27.9,4.0,0.5,0.4888,0,-51.3,58.4,-40.3,-1.3,0.5049,0,-141.5,125.2,24.1
2026-05-02T10:14,0.2489,-0.0,0.4497,1,-28.6,27.5,-20.1,0.5,0.4931,0,-50.6,57.6,-20.1,-1.3,0.5065,0,-139.8,123.6,16.1
2026-05-02T10:29,0.2491,-0.0,0.4508,1,-28.5,27.3,-20.1,0.5,0.4877,0,-49.5,56.3,-32.2,-1.3,0.5064,0,-136.8,121.0,4.0
2026-05-02T10:44,0.2488,0.2,0.4887,0,-27.3,26.6,-20.1,0.5,0.4983,0,-47.9,54.5,-8.0,-1.2,0.5030,0,-132.4,117.2,12.1
2026-05-02T10:59,0.2489,0.3,0.4790,1,-27.0,26.4,-28.2,0.5,0.4984,0,-47.5,54.1,-4.0,-1.2,0.5033,0,-131.7,116.5,-12.1
2026-05-02T11:14,0.2484,0.3,0.5244,1,-28.7,28.1,-16.1,0.5,0.5184,1,-50.7,57.7,20.1,-1.2,0.5074,0,-140.3,124.4,8.0
2026-05-02T11:29,0.2486,0.3,0.5069,0,-29.0,28.4,-4.0,0.5,0.5050,0,-51.3,58.4,32.1,-1.3,0.5043,0,-142.3,126.0,-4.0
2026-05-02T11:44,0.2483,0.4,0.5225,1,-29.4,28.9,-4.0,0.5,0.5148,0,-52.3,59.5,52.2,-1.2,0.5060,0,-145.0,128.6,64.2
2026-05-02T11:59,0.2482,0.4,0.5300,1,-29.8,29.4,-16.1,0.6,0.5211,1,-52.1,59.3,68.3,-1.1,0.5079,0,-144.7,128.5,56.2
2026-05-02T12:14,0.248,0.4,0.5232,1,-28.1,27.8,16.1,0.5,0.5116,0,-49.3,56.1,68.3,-0.7,0.5024,0,-136.5,121.9,104.3
2026-05-02T12:29,0.2485,0.1,0.4862,0,-28.7,27.8,-8.1,0.7,0.4944,0,-49.8,57.0,44.2,-1.0,0.5044,0,-138.8,123.4,76.2
2026-05-02T12:44,0.2482,0.4,0.5283,1,-28.0,27.7,16.1,0.7,0.5048,0,-49.1,56.2,64.3,-0.8,0.5060,0,-136.8,121.9,92.2
2026-05-02T12:59,0.2478,0.5,0.5307,1,-28.6,28.4,40.3,0.2,0.5104,0,-50.9,57.2,88.4,-0.8,0.5076,0,-140.6,125.4,92.4
2026-05-02T13:14,0.2484,0.1,0.4849,0,-29.7,28.8,20.1,0.6,0.4961,0,-52.0,59.2,80.2,-0.4,0.5066,0,-144.3,129.5,72.2
2026-05-02T13:29,0.2483,0.0,0.5158,0,-28.9,27.8,44.2,0.6,0.5021,0,-50.4,57.4,84.2,-0.4,0.5064,0,-140.1,125.8,60.2
