issued_utc,price,1h_est_bp,1h_p_up,1h_confident,1h_lo80_bp,1h_hi80_bp,1h_actual_bp,3h_est_bp,3h_p_up,3h_confident,3h_lo80_bp,3h_hi80_bp,3h_actual_bp,24h_est_bp,24h_p_up,24h_confident,24h_lo80_bp,24h_hi80_bp,24h_actual_bp
2026-02-01T03:29,0.2957,1.1,0.5058,0,-110.5,129.5,20.3,1.7,0.5029,0,-211.5,255.5,-10.2,3.2,0.4898,1,-1036.5,1123.7,-606.5
2026-02-01T03:44,0.2953,0.9,0.5082,0,-108.8,127.0,64.1,1.7,0.5136,0,-208.2,251.6,-30.5,3.0,0.4898,1,-1026.8,1112.9,-621.7
2026-02-01T03:59,0.2959,1.1,0.5000,0,-106.2,124.5,37.1,1.7,0.5027,0,-204.1,246.8,-47.4,3.5,0.4891,1,-1012.4,1098.4,-326.3
2026-02-01T04:14,0.2972,1.8,0.4833,1,-106.1,125.9,-33.7,1.9,0.4948,0,-205.5,248.9,-125.3,4.3,0.4903,1,-1025.5,1114.1,-517.9
2026-02-01T04:29,0.2963,1.6,0.4934,0,-106.0,125.4,30.3,1.8,0.5054,0,-205.3,248.5,-84.7,4.3,0.4943,1,-1030.7,1119.6,-256.4
2026-02-01T04:44,0.2972,2.3,0.4741,1,-105.0,125.8,-70.9,1.9,0.4918,0,-205.1,248.5,43.6,4.9,0.4951,0,-1030.6,1120.9,-324.9
2026-02-01T04:59,0.297,2.1,0.4826,1,-104.0,124.2,-71.0,1.9,0.4969,0,-203.3,246.2,-23.6,4.8,0.4949,1,-1022.2,1111.7,-412.4
2026-02-01T05:14,0.2962,2.0,0.5019,0,-104.0,124.0,-3.4,3.3,0.5062,0,-202.0,247.8,-30.4,8.0,0.4946,1,-1020.9,1116.7,-494.8
2026-02-01T05:29,0.2972,1.9,0.4795,1,-99.6,118.6,-60.7,2.7,0.4899,0,-194.2,237.3,-57.4,7.3,0.4959,0,-980.6,1072.0,-635.5
2026-02-01T05:44,0.2951,1.5,0.5190,1,-99.9,118.2,-23.7,2.6,0.5188,1,-194.6,237.6,87.7,6.8,0.4946,1,-983.8,1074.4,-571.8
2026-02-01T05:59,0.2949,1.5,0.5198,1,-99.4,117.6,-13.6,2.6,0.5170,1,-194.0,236.8,57.5,6.7,0.4953,0,-986.7,1077.3,-532.8
2026-02-01T06:14,0.2961,1.5,0.4925,0,-97.5,115.3,-88.2,2.7,0.4945,0,-190.6,232.9,0.0,6.7,0.4946,1,-970.7,1060.1,-580.5
2026-02-01T06:29,0.2954,1.3,0.5056,0,-96.7,114.0,-54.3,2.6,0.5071,0,-189.0,230.8,0.0,6.5,0.4940,1,-963.5,1051.9,-531.8
2026-02-01T06:44,0.2944,1.5,0.5116,0,-97.3,115.1,138.3,2.6,0.5121,0,-191.0,233.1,81.2,6.7,0.4952,1,-974.0,1063.7,-345.6
2026-02-01T06:59,0.2945,1.6,0.5059,0,-96.6,114.6,60.9,2.7,0.4975,0,-190.3,232.5,104.7,6.9,0.4937,1,-971.7,1061.6,-352.5
2026-02-01T07:14,0.2935,1.4,0.5209,1,-96.1,113.6,61.1,2.6,0.5158,1,-189.3,231.1,142.1,6.6,0.4946,1,-967.4,1056.5,-307.9
2026-02-01T07:29,0.2938,1.4,0.5126,0,-95.3,112.8,57.7,2.7,0.5088,0,-188.2,230.0,88.1,6.6,0.4953,1,-963.4,1052.0,-328.7
2026-02-01T07:44,0.2985,2.8,0.4708,1,-110.9,133.7,-26.8,3.9,0.4849,1,-216.4,266.2,-189.4,9.2,0.4966,0,-1111.2,1216.8,-427.8
2026-02-01T07:59,0.2963,2.0,0.5053,0,-113.6,135.1,10.1,3.1,0.4992,0,-221.4,270.4,-142.8,8.3,0.4948,1,-1134.7,1240.1,-420.5
2026-02-01T08:14,0.2953,1.8,0.4987,0,-112.6,133.4,27.1,3.1,0.4978,0,-219.5,268.1,-54.3,7.7,0.4944,1,-1126.6,1230.2,-348.0
2026-02-01T08:29,0.2955,1.9,0.5081,0,-111.6,132.5,-3.4,3.0,0.4973,0,-218.2,266.5,-78.1,7.7,0.4949,1,-1121.0,1224.3,-340.8
2026-02-01T08:44,0.2977,2.2,0.4887,0,-100.9,120.8,-30.3,3.4,0.4951,0,-198.0,243.2,-60.6,7.9,0.4948,1,-1020.5,1116.2,-352.1
2026-02-01T08:59,0.2966,1.7,0.4884,0,-99.2,117.8,33.7,2.8,0.5006,0,-194.6,238.0,-37.2,7.3,0.4943,1,-1002.2,1095.4,-259.6
2026-02-01T09:14,0.2961,1.5,0.4926,0,-99.8,118.1,53.9,2.7,0.5022,0,-195.9,239.3,-54.2,7.0,0.4945,1,-1009.3,1102.4,-277.4
2026-02-01T09:29,0.2954,1.1,0.5006,0,-99.6,117.0,33.8,2.5,0.5049,0,-195.3,238.2,-54.3,6.8,0.4944,1,-1006.7,1099.2,-143.2
2026-02-01T09:44,0.2968,1.6,0.4884,0,-96.2,114.2,-132.3,3.1,0.4977,0,-189.5,232.4,-111.8,7.1,0.4956,0,-980.5,1071.4,-211.1
2026-02-01T09:59,0.2976,2.0,0.4755,1,-95.0,113.6,-186.5,3.1,0.4896,0,-188.2,230.9,-138.7,7.1,0.4953,1,-974.7,1065.3,-186.5
2026-02-01T10:14,0.2977,1.9,0.4755,1,-94.4,112.7,-135.3,3.2,0.4880,0,-187.1,229.9,-47.1,7.0,0.4965,0,-971.0,1060.9,-172.8
2026-02-01T10:29,0.2964,1.6,0.4879,0,-95.4,113.1,-108.5,3.0,0.5001,0,-188.9,231.6,-23.6,6.9,0.4961,0,-980.2,1070.7,-132.5
2026-02-01T10:44,0.2929,1.1,0.5295,1,-103.8,121.8,101.9,1.5,0.5174,1,-202.5,244.5,51.1,4.5,0.4942,1,-1051.0,1142.1,-37.6
2026-02-01T10:59,0.2921,1.1,0.5260,1,-106.8,125.2,115.7,1.5,0.5169,1,-204.5,247.0,54.6,3.8,0.4941,1,-1063.5,1154.1,6.8
2026-02-01T11:14,0.2937,1.2,0.5157,0,-108.5,127.3,27.2,1.4,0.5081,0,-204.3,246.4,-20.4,3.9,0.4932,1,-1062.5,1153.2,6.8
2026-02-01T11:29,0.2932,1.2,0.5218,1,-108.8,127.7,20.4,1.6,0.5134,0,-201.0,243.0,-65.0,3.8,0.4943,1,-1047.9,1137.4,20.4
2026-02-01T11:44,0.2959,1.9,0.4773,1,-106.0,126.1,-81.4,1.9,0.4885,0,-197.4,239.2,-167.0,4.2,0.4948,1,-1031.0,1120.0,-67.8
2026-02-01T11:59,0.2955,1.9,0.4878,0,-104.2,124.0,-67.9,1.9,0.4907,0,-194.4,235.6,-91.8,4.0,0.4947,1,-1016.7,1104.1,-105.5
2026-02-01T12:14,0.2945,1.1,0.5055,0,-103.7,121.7,60.9,1.3,0.4960,0,-192.9,232.8,-171.2,3.7,0.4949,1,-1007.6,1093.6,-20.4
2026-02-01T12:29,0.2938,1.2,0.5111,0,-105.7,124.2,64.5,1.4,0.5034,0,-197.1,237.8,-251.6,3.9,0.4936,1,-1030.5,1118.7,57.7
2026-02-01T12:44,0.2935,1.1,0.5292,1,-103.5,121.5,30.6,1.3,0.5109,0,-193.4,233.2,-230.9,3.8,0.4944,1,-1011.6,1098.1,54.4
2026-02-01T12:59,0.2935,1.6,0.5269,1,-103.6,122.5,6.8,1.8,0.5101,0,-194.3,235.3,-140.7,4.1,0.4946,1,-1019.6,1107.3,81.4
2026-02-01T13:14,0.2963,2.2,0.4955,0,-108.4,129.5,-108.6,2.3,0.4953,0,-204.4,248.5,-211.5,4.6,0.4947,1,-1075.8,1168.9,-37.2
2026-02-01T13:29,0.2957,2.0,0.5013,0,-107.5,127.9,-149.9,1.9,0.4984,0,-203.0,246.0,-194.6,4.5,0.4953,1,-1067.6,1159.9,6.8
2026-02-01T13:44,0.2944,1.2,0.5065,0,-105.0,123.4,-116.2,1.6,0.5004,0,-197.7,238.9,-251.1,3.9,0.4947,1,-1039.6,1128.5,64.3
2026-02-01T13:59,0.2937,1.3,0.5132,0,-104.7,123.3,-30.7,1.5,0.5063,0,-197.8,238.9,-202.9,4.0,0.4945,1,-1040.8,1130.1,101.6
2026-02-01T14:14,0.2931,1.1,0.5255,1,-101.9,119.7,-123.6,1.3,0.5137,0,-188.9,227.9,-186.0,4.3,0.4954,1,-993.8,1080.0,112.0
2026-02-01T14:29,0.2913,1.0,0.5206,1,-103.0,120.6,-166.2,1.5,0.5060,0,-187.0,226.1,-166.2,4.3,0.4946,1,-985.9,1071.5,227.4
2026-02-01T14:44,0.291,1.1,0.5111,0,-112.7,132.1,-145.4,1.8,0.4984,0,-200.9,243.4,-183.8,4.6,0.4941,1,-1061.6,1153.8,331.2
2026-02-01T14:59,0.2928,1.2,0.5069,0,-121.8,142.7,-116.8,1.8,0.4875,0,-217.6,263.2,-193.1,5.2,0.4944,1,-1149.7,1249.8,196.2
2026-02-01T15:14,0.2895,1.5,0.5205,1,-128.0,150.6,20.7,2.2,0.4982,0,-224.8,272.6,82.6,5.1,0.4936,1,-1191.0,1294.2,362.9
2026-02-01T15:29,0.2865,1.5,0.5233,1,-136.4,160.1,121.4,2.3,0.5114,0,-237.4,287.8,159.3,5.0,0.4932,1,-1246.5,1353.8,440.4
2026-02-01T15:44,0.2868,1.7,0.5130,0,-137.6,162.0,10.5,2.3,0.4961,0,-238.0,288.6,100.6,5.1,0.4937,1,-1238.4,1345.2,489.9
2026-02-01T15:59,0.2894,1.8,0.5038,0,-132.0,155.8,-55.4,2.3,0.4975,0,-228.9,277.8,34.5,5.3,0.4939,1,-1192.7,1296.4,406.3
2026-02-01T16:14,0.2901,1.8,0.4946,0,-133.9,157.9,-83.1,2.4,0.4782,1,-234.9,285.1,-38.0,5.5,0.4937,1,-1212.6,1318.3,375.5
2026-02-01T16:29,0.29,2.3,0.4862,0,-147.5,174.5,-121.4,2.3,0.4765,1,-260.1,314.9,-44.9,5.9,0.4936,1,-1342.5,1459.2,428.6
2026-02-01T16:44,0.2871,1.5,0.5126,0,-147.0,172.4,-48.9,2.4,0.4942,0,-261.1,316.2,41.7,5.6,0.4940,1,-1336.0,1451.4,496.0
2026-02-01T16:59,0.2878,1.8,0.5098,0,-144.0,169.5,-20.9,2.4,0.5015,0,-259.3,314.1,-31.3,5.7,0.4941,1,-1314.9,1429.1,431.8
2026-02-01T17:14,0.2877,1.3,0.5055,0,-135.3,158.5,144.9,2.2,0.5053,0,-243.5,294.9,-45.3,5.3,0.4944,1,-1236.1,1343.3,465.2
2026-02-01T17:29,0.2865,1.1,0.5106,0,-118.8,139.0,159.3,1.9,0.5124,0,-214.2,259.3,-70.1,4.6,0.4955,1,-1088.3,1182.4,490.4
2026-02-01T17:44,0.2857,1.2,0.5068,0,-114.5,134.3,139.0,1.9,0.5089,0,-207.0,250.8,114.8,4.4,0.4951,1,-1053.1,1144.2,475.1
2026-02-01T17:59,0.2872,1.2,0.4863,0,-113.5,133.2,110.8,2.0,0.5010,0,-205.6,249.2,17.4,4.5,0.4952,1,-1047.3,1138.1,452.7
2026-02-01T18:14,0.2919,1.6,0.4654,1,-127.0,149.6,-99.8,1.7,0.4760,1,-231.5,279.5,-183.2,5.5,0.4947,1,-1177.3,1280.2,273.7
2026-02-01T18:29,0.2911,1.1,0.4765,1,-130.1,152.1,-82.8,1.6,0.4821,1,-232.0,280.0,-162.8,4.9,0.4951,1,-1181.5,1283.5,314.5
2026-02-01T18:44,0.2897,1.4,0.4942,0,-128.3,150.6,-48.4,1.8,0.4988,0,-225.1,272.0,-100.6,4.5,0.4971,0,-1148.5,1247.2,409.2
2026-02-01T18:59,0.2904,1.2,0.4885,0,-124.6,145.9,-121.3,1.4,0.5000,0,-219.1,264.0,-149.2,4.4,0.4971,0,-1117.0,1213.0,408.2
2026-02-01T19:14,0.289,0.9,0.5223,1,-112.3,131.2,-90.4,1.5,0.5234,1,-197.3,238.3,34.5,4.2,0.4968,0,-1008.2,1095.3,463.2
2026-02-01T19:29,0.2887,0.9,0.5172,1,-110.2,128.8,-146.5,1.6,0.5195,1,-193.9,234.6,-24.3,4.0,0.4978,0,-992.9,1078.4,440.5
2026-02-01T19:44,0.2883,0.9,0.5131,0,-109.2,127.7,24.3,1.6,0.5221,1,-192.6,233.0,24.3,4.0,0.4968,0,-987.0,1072.0,431.1
2026-02-01T19:59,0.2869,0.7,0.5276,1,-113.7,132.4,27.8,1.7,0.5287,1,-200.5,242.6,48.7,3.6,0.4974,0,-1029.3,1116.7,453.2
2026-02-01T20:14,0.2864,0.8,0.5343,1,-112.8,131.4,7.0,1.7,0.5320,1,-199.3,241.1,-56.0,3.5,0.4981,0,-1023.9,1110.8,470.6
2026-02-01T20:29,0.2845,0.7,0.5431,1,-120.5,140.1,66.6,1.7,0.5357,1,-209.1,252.8,84.0,3.6,0.4973,0,-1075.1,1166.1,550.5
2026-02-01T20:44,0.289,1.3,0.5072,0,-134.2,157.3,-76.4,1.8,0.5105,0,-234.4,283.1,-17.3,4.5,0.4980,0,-1205.5,1308.5,333.5
2026-02-01T20:59,0.2877,1.2,0.5147,0,-130.1,152.2,-55.8,1.9,0.5105,0,-227.1,274.8,-66.3,4.4,0.4980,0,-1170.5,1270.5,398.6
2026-02-01T21:14,0.2866,1.3,0.5296,1,-130.5,153.0,117.9,1.7,0.5199,1,-228.9,276.4,38.3,4.9,0.4989,0,-1178.9,1280.7,476.9
2026-02-01T21:29,0.2864,1.3,0.5484,1,-123.1,144.4,55.7,1.6,0.5364,1,-216.5,261.3,155.9,3.4,0.5003,0,-1117.0,1210.8,463.9
2026-02-01T21:44,0.2868,0.9,0.5437,1,-109.9,128.3,76.4,1.6,0.5360,1,-192.9,233.2,141.9,2.9,0.4996,0,-997.5,1080.9,479.9
2026-02-01T21:59,0.2861,1.0,0.5438,1,-110.1,128.8,76.6,1.6,0.5373,1,-193.9,234.5,107.8,3.3,0.4992,0,-1003.2,1088.0,501.0
2026-02-01T22:14,0.29,1.3,0.5031,0,-116.6,137.0,-180.9,1.7,0.5127,0,-206.1,249.3,-128.4,4.6,0.5004,0,-1066.7,1159.2,359.0
2026-02-01T22:29,0.288,1.3,0.5314,1,-122.0,143.2,-38.3,1.6,0.5264,1,-216.3,261.1,172.1,3.9,0.5003,0,-1120.0,1215.2,408.2
2026-02-01T22:44,0.289,1.8,0.5208,1,-122.1,144.3,-17.3,2.0,0.5242,1,-217.3,263.2,86.1,5.4,0.4997,0,-1127.1,1225.9,396.9
2026-02-01T22:59,0.2883,1.2,0.5229,1,-121.8,142.7,-87.1,1.4,0.5271,1,-216.8,261.2,86.3,4.0,0.5004,0,-1123.7,1219.3,414.5
2026-02-01T23:14,0.2848,1.4,0.5286,1,-160.5,187.6,101.3,2.1,0.5291,1,-279.9,338.0,160.2,5.0,0.4980,0,-1454.2,1577.7,506.6
2026-02-01T23:29,0.2869,1.9,0.5136,0,-172.8,202.8,138.5,1.6,0.5253,1,-303.4,364.7,121.3,5.3,0.4970,0,-1574.0,1707.5,416.4
2026-02-01T23:44,0.2885,1.4,0.5305,1,-176.1,205.6,82.8,1.7,0.5302,1,-308.8,371.5,10.4,4.7,0.4975,0,-1605.1,1739.7,367.5
2026-02-01T23:59,0.2858,1.4,0.5354,1,-177.8,207.7,118.3,2.1,0.5370,1,-312.1,376.4,59.3,4.5,0.4969,0,-1626.3,1762.0,454.9
2026-02-02T00:14,0.2877,0.9,0.5153,0,-163.7,177.0,-48.8,1.2,0.5271,1,-290.9,313.9,-133.0,2.2,0.4933,1,-1516.3,1366.5,358.5
2026-02-02T00:29,0.2909,0.7,0.5058,0,-148.9,160.6,71.9,1.2,0.5175,1,-264.8,285.8,-442.8,2.6,0.4936,1,-1381.3,1245.9,308.0
2026-02-02T00:44,0.2909,0.7,0.5170,0,-143.6,154.9,20.6,1.2,0.5176,1,-255.8,276.2,-471.6,2.5,0.4930,1,-1335.9,1205.0,314.7
2026-02-02T00:59,0.2892,0.9,0.5186,1,-140.3,151.9,55.2,1.2,0.5200,1,-250.9,270.9,-97.3,2.7,0.4925,1,-1311.3,1183.3,370.0
2026-02-02T01:14,0.2863,1.3,0.5354,1,-143.7,156.4,107.7,1.7,0.5268,1,-257.7,279.3,-144.2,2.7,0.4906,1,-1351.1,1219.0,444.1
2026-02-02T01:29,0.293,1.3,0.5134,0,-159.7,173.6,-89.1,1.5,0.5092,0,-287.1,310.5,-144.4,3.7,0.4922,1,-1504.3,1358.6,202.7
2026-02-02T01:44,0.2915,1.3,0.5273,1,-158.9,172.7,-93.1,1.5,0.5167,1,-286.3,309.5,-131.2,3.3,0.4915,1,-1501.5,1355.3,264.1
2026-02-02T01:59,0.2908,1.3,0.5244,1,-158.7,172.5,-114.1,1.5,0.5194,1,-286.4,309.7,-201.5,3.3,0.4918,1,-1504.0,1357.5,311.5
2026-02-02T02:14,0.2894,1.0,0.5202,1,-148.1,160.5,-191.9,1.2,0.5196,1,-267.7,289.0,-262.6,3.0,0.4919,1,-1405.8,1268.9,252.5
2026-02-02T02:29,0.2904,0.9,0.5300,1,-130.8,141.9,-425.6,1.2,0.5207,1,-236.9,256.0,-404.1,2.8,0.4914,1,-1245.9,1124.6,221.4
2026-02-02T02:44,0.2888,0.8,0.5171,0,-131.1,141.8,-399.1,1.2,0.5114,0,-237.5,256.6,-356.0,2.6,0.4904,1,-1250.6,1128.6,246.3
2026-02-02T02:59,0.2875,0.9,0.5117,0,-130.2,141.1,-38.3,1.1,0.5107,0,-236.7,255.7,-278.6,2.6,0.4903,1,-1247.3,1125.5,240.6
2026-02-02T03:14,0.2839,0.9,0.5382,1,-135.9,147.2,-60.1,1.1,0.5211,1,-242.6,262.0,-159.8,2.4,0.4907,1,-1279.9,1154.4,390.3
2026-02-02T03:29,0.2783,0.5,0.5503,1,-160.6,172.8,370.3,1.4,0.5274,1,-283.4,306.1,64.5,2.4,0.4914,1,-1482.0,1336.1,613.2
2026-02-02T03:44,0.2775,0.5,0.5367,1,-165.3,177.8,361.0,1.7,0.5222,1,-288.9,312.8,245.6,2.5,0.4913,1,-1499.4,1351.8,706.0
2026-02-02T03:59,0.2864,1.0,0.5096,0,-205.3,221.7,-49.0,1.8,0.5078,0,-360.6,389.7,-73.6,2.9,0.4908,1,-1871.6,1687.1,440.6
2026-02-02T04:14,0.2822,1.2,0.5141,0,-206.7,223.5,-10.6,1.6,0.5072,0,-364.4,393.3,84.7,2.0,0.4902,1,-1892.9,1704.5,605.0
2026-02-02T04:29,0.2888,1.2,0.4813,1,-208.8,225.8,-348.8,1.5,0.4829,1,-361.6,390.1,-157.0,3.0,0.4909,1,-1878.7,1693.7,327.0
2026-02-02T04:44,0.2877,1.2,0.4820,1,-209.6,226.7,-317.8,1.5,0.4859,0,-356.5,384.6,-59.3,2.9,0.4897,1,-1854.1,1671.3,478.5
2026-02-02T04:59,0.285,0.9,0.5087,0,-176.2,190.2,-191.3,1.5,0.5041,0,-299.8,323.9,-31.6,2.4,0.4884,1,-1561.9,1407.9,559.5
2026-02-02T05:14,0.2819,0.3,0.5198,1,-169.1,181.5,-89.1,1.2,0.5114,0,-287.6,310.4,116.4,1.9,0.4903,1,-1499.5,1350.9,592.3
2026-02-02T05:29,0.2789,0.1,0.5377,1,-159.4,170.9,42.9,1.3,0.5219,1,-268.6,290.2,237.4,1.5,0.4895,1,-1389.0,1250.7,709.3
2026-02-02T05:44,0.2787,0.2,0.5266,1,-164.9,176.8,202.5,1.2,0.5160,1,-275.9,297.8,307.4,1.1,0.4900,1,-1413.6,1272.1,699.7
2026-02-02T05:59,0.2796,0.4,0.5210,1,-167.9,180.6,166.7,1.3,0.5132,0,-279.0,301.3,330.7,1.7,0.4908,1,-1416.3,1275.7,630.6
2026-02-02T06:14,0.2794,0.8,0.5234,1,-163.5,176.7,184.4,1.6,0.5099,0,-272.6,295.1,303.2,1.6,0.4905,1,-1387.0,1249.3,594.0
2026-02-02T06:29,0.2801,1.1,0.4892,0,-167.6,181.5,148.8,1.9,0.5015,0,-280.1,303.7,388.6,1.8,0.4899,1,-1427.7,1286.1,626.2
2026-02-02T06:44,0.2844,1.0,0.4705,1,-225.0,242.8,56.1,1.9,0.4780,1,-369.2,398.9,215.7,2.3,0.4884,1,-1880.4,1693.8,447.0
2026-02-02T06:59,0.2843,0.6,0.4857,0,-240.2,258.2,-7.0,1.8,0.4815,1,-394.3,425.7,270.7,2.6,0.4881,1,-2009.4,1810.3,470.6
2026-02-02T07:14,0.2846,0.5,0.4973,0,-246.0,264.2,21.1,1.7,0.4893,0,-396.4,427.9,277.2,1.5,0.4881,1,-2023.1,1820.5,466.8
2026-02-02T07:29,0.2843,0.9,0.4783,1,-237.3,255.8,45.6,1.8,0.4793,1,-383.8,414.4,284.3,2.2,0.4875,1,-1960.4,1765.5,484.0
2026-02-02T07:44,0.286,1.0,0.4731,1,-192.1,207.5,48.8,1.5,0.4777,1,-311.6,336.5,200.8,1.9,0.4871,1,-1593.3,1435.1,474.6
2026-02-02T07:59,0.2841,0.5,0.5002,0,-174.3,187.4,171.0,1.3,0.5014,0,-282.7,305.3,284.5,1.5,0.4870,1,-1447.0,1303.0,521.2
2026-02-02T08:14,0.2852,0.4,0.4835,0,-169.2,181.9,97.7,1.3,0.4898,0,-275.0,296.9,300.5,1.6,0.4873,1,-1408.8,1268.8,452.4
2026-02-02T08:29,0.2856,0.5,0.4815,1,-168.0,180.7,194.2,1.3,0.4887,0,-273.6,295.6,283.1,1.7,0.4868,1,-1403.5,1264.1,495.2
2026-02-02T08:44,0.2874,0.7,0.4801,1,-166.8,179.9,110.7,1.3,0.4867,0,-275.3,297.4,223.6,2.0,0.4872,1,-1399.2,1260.8,445.7
2026-02-02T08:59,0.289,1.0,0.4689,1,-167.0,180.7,106.7,1.7,0.4787,1,-279.1,302.1,117.0,2.6,0.4876,1,-1406.5,1268.6,310.0
2026-02-02T09:14,0.288,1.4,0.4870,0,-165.0,179.4,158.5,1.7,0.4863,0,-279.8,302.9,202.8,2.5,0.4885,1,-1397.6,1260.4,270.6
2026-02-02T09:29,0.2912,-0.1,0.4606,1,-166.7,178.3,44.5,1.5,0.4756,1,-278.2,300.8,146.6,2.9,0.4903,1,-1376.1,1241.8,105.9
2026-02-02T09:44,0.2906,-0.0,0.4792,1,-167.4,179.1,41.2,1.2,0.4841,1,-280.3,302.5,153.7,2.3,0.4901,1,-1386.6,1250.3,184.1
2026-02-02T09:59,0.2921,0.1,0.4739,1,-162.4,173.9,6.8,1.4,0.4816,1,-272.3,294.4,129.3,2.7,0.4892,1,-1349.3,1217.5,142.8
2026-02-02T10:14,0.2926,0.0,0.4775,1,-159.2,170.4,44.3,1.3,0.4788,1,-267.5,289.0,88.5,2.8,0.4895,1,-1326.3,1196.9,139.2
2026-02-02T10:29,0.2925,0.8,0.4787,1,-153.7,166.0,44.3,1.4,0.4843,1,-259.9,281.0,115.6,2.6,0.4885,1,-1290.5,1164.5,135.8
2026-02-02T10:44,0.2918,0.8,0.4950,0,-152.5,164.7,71.7,1.3,0.4812,1,-258.3,279.3,153.0,2.6,0.4881,1,-1284.0,1158.5,112.5
2026-02-02T10:59,0.2923,0.9,0.4894,0,-145.8,157.8,3.4,1.4,0.4734,1,-247.7,267.9,149.4,2.6,0.4876,1,-1232.7,1112.5,119.0
2026-02-02T11:14,0.2939,0.6,0.4726,1,-145.5,156.8,0.0,2.5,0.4751,1,-248.5,271.2,84.7,3.4,0.4886,1,-1230.6,1112.0,94.8
2026-02-02T11:29,0.2938,-0.3,0.4692,1,-144.8,154.4,57.7,1.2,0.4760,1,-247.8,267.7,141.9,2.8,0.4894,1,-1222.2,1103.4,98.2
2026-02-02T11:44,0.2939,0.1,0.4642,1,-142.0,152.0,40.7,1.2,0.4756,1,-243.9,263.6,232.1,2.7,0.4896,1,-1204.7,1087.4,115.0
2026-02-02T11:59,0.2924,-0.2,0.4836,0,-143.0,152.6,119.0,1.1,0.4841,1,-245.9,265.3,209.8,2.6,0.4888,1,-1214.7,1096.3,166.2
2026-02-02T12:14,0.2939,-0.2,0.4581,1,-142.2,151.7,44.1,1.1,0.4747,1,-245.0,264.5,212.1,2.7,0.4893,1,-1211.5,1093.6,148.6
2026-02-02T12:29,0.2955,-0.3,0.4450,1,-141.8,151.0,13.5,1.1,0.4672,1,-244.5,263.9,131.1,2.7,0.4909,1,-1210.2,1092.5,121.1
2026-02-02T12:44,0.2951,-0.0,0.4558,1,-129.2,138.2,40.6,1.4,0.4644,1,-223.4,241.9,204.6,2.5,0.4898,1,-1108.8,1000.9,127.9
2026-02-02T12:59,0.2959,0.1,0.4388,1,-123.4,132.1,27.0,1.6,0.4593,1,-213.6,231.9,184.2,3.0,0.4904,1,-1062.0,959.9,110.9
2026-02-02T13:14,0.2952,0.2,0.4566,1,-122.1,131.0,40.6,2.2,0.4681,1,-211.4,230.8,201.2,2.8,0.4908,1,-1055.4,953.6,137.9
2026-02-02T13:29,0.2959,0.1,0.4550,1,-122.0,130.8,70.7,1.3,0.4644,1,-212.5,230.1,227.2,2.4,0.4900,1,-1057.9,955.0,117.6
