issued_utc,price,1h_est_bp,1h_p_up,1h_confident,1h_lo80_bp,1h_hi80_bp,1h_actual_bp,3h_est_bp,3h_p_up,3h_confident,3h_lo80_bp,3h_hi80_bp,3h_actual_bp,24h_est_bp,24h_p_up,24h_confident,24h_lo80_bp,24h_hi80_bp,24h_actual_bp
2026-01-01T06:44,0.3364,0.4,0.5359,1,-51.9,51.5,5.9,0.4,0.5571,1,-106.7,105.6,94.7,1.9,0.4988,1,-360.1,455.7,641.9
2026-01-01T06:59,0.3364,0.4,0.5128,0,-49.9,49.4,3.0,0.3,0.5317,1,-103.8,102.6,71.1,1.8,0.4990,1,-348.6,441.2,622.3
2026-01-01T07:14,0.3376,0.4,0.4854,0,-50.7,50.2,-23.7,0.0,0.5118,0,-107.2,105.3,32.5,1.8,0.4988,1,-357.5,452.3,589.5
2026-01-01T07:29,0.336,0.6,0.5354,1,-51.5,51.3,35.7,0.6,0.5551,1,-108.7,108.0,91.8,1.9,0.4993,1,-366.8,464.1,589.4
2026-01-01T07:44,0.3366,0.3,0.5037,0,-52.5,51.8,11.9,0.4,0.5351,1,-111.8,110.6,62.2,1.9,0.4991,1,-374.9,474.4,546.3
2026-01-01T07:59,0.3365,0.3,0.5143,0,-52.2,51.5,50.4,0.4,0.5427,1,-112.7,111.4,65.2,1.9,0.4992,1,-376.3,476.1,552.1
2026-01-01T08:14,0.3368,0.3,0.4995,0,-51.2,50.6,97.5,0.4,0.5390,1,-110.7,109.5,74.0,1.9,0.4993,1,-372.0,470.7,590.9
2026-01-01T08:29,0.3372,0.3,0.4820,1,-50.3,49.5,70.9,-0.1,0.5153,0,-109.2,107.2,73.9,1.9,0.4994,1,-367.8,465.3,562.2
2026-01-01T08:44,0.337,0.2,0.4984,0,-50.6,49.8,76.9,0.2,0.5315,1,-109.7,108.3,85.7,1.9,0.4995,1,-372.8,471.7,559.7
2026-01-01T08:59,0.3382,0.4,0.4765,1,-51.2,50.6,17.7,-0.2,0.5076,0,-111.9,109.6,73.6,1.9,0.4995,1,-381.2,482.0,557.8
2026-01-01T09:14,0.3401,-0.1,0.4729,1,-58.1,56.3,-41.2,-0.2,0.5109,0,-123.5,121.1,5.9,-0.2,0.4995,1,-423.5,530.5,529.7
2026-01-01T09:29,0.3396,-0.1,0.4794,1,-59.3,57.6,-14.7,-0.2,0.5203,1,-124.0,121.5,8.8,1.0,0.4997,1,-424.2,534.1,569.5
2026-01-01T09:44,0.3396,0.2,0.4783,1,-58.4,57.3,-26.5,-0.1,0.5218,1,-120.5,118.1,-2.9,1.0,0.4998,1,-414.6,522.2,660.8
2026-01-01T09:59,0.3388,0.3,0.4981,0,-58.4,57.5,-3.0,-0.1,0.5338,1,-120.9,118.6,29.5,2.0,0.5000,1,-417.8,528.3,747.6
2026-01-01T10:14,0.3387,0.3,0.5112,0,-52.8,52.0,17.7,-0.2,0.5332,1,-109.7,107.3,53.0,1.8,0.5000,1,-380.9,481.7,772.5
2026-01-01T10:29,0.3391,0.3,0.5020,0,-52.0,51.2,17.7,-0.1,0.5190,1,-108.2,106.1,55.9,1.8,0.5000,1,-378.3,478.4,711.3
2026-01-01T10:44,0.3387,0.3,0.5120,0,-51.8,51.1,35.4,-0.1,0.5254,1,-108.0,105.9,117.4,1.8,0.5000,1,-380.0,480.5,720.4
2026-01-01T10:59,0.3387,0.3,0.5069,0,-50.6,49.8,58.9,-0.1,0.5192,1,-105.5,103.5,117.4,1.8,0.5000,1,-373.5,472.2,736.9
2026-01-01T11:14,0.3393,0.3,0.4956,0,-50.5,49.7,29.4,-0.0,0.5186,0,-105.4,103.6,149.2,1.8,0.5000,1,-375.8,475.2,672.4
2026-01-01T11:29,0.3397,0.1,0.4879,0,-50.2,49.1,5.9,0.0,0.5144,0,-104.8,102.9,93.8,0.9,0.5000,1,-376.6,474.1,619.2
2026-01-01T11:44,0.3399,0.1,0.4843,0,-48.9,47.8,-11.8,0.0,0.5084,0,-102.2,100.5,82.0,-0.1,0.5000,1,-370.8,464.5,596.7
2026-01-01T11:59,0.3407,0.1,0.4753,1,-49.6,48.5,-26.5,0.1,0.5099,0,-101.8,100.2,81.8,-0.2,0.5000,1,-371.6,465.5,567.7
2026-01-01T12:14,0.3403,0.0,0.4945,0,-48.8,47.6,5.9,-0.1,0.5175,0,-100.4,98.5,93.6,0.9,0.5000,1,-367.2,462.3,582.2
2026-01-01T12:29,0.3399,0.1,0.5109,0,-48.9,47.8,32.3,-0.1,0.5170,0,-100.9,98.9,119.9,0.9,0.5000,1,-371.1,467.2,596.7
2026-01-01T12:44,0.3395,0.1,0.5182,1,-49.1,48.0,93.8,-0.2,0.5223,1,-101.6,99.4,198.3,0.9,0.5000,1,-373.7,470.4,713.3
2026-01-01T12:59,0.3398,0.1,0.5091,0,-48.8,47.7,85.0,-0.2,0.5171,0,-101.1,99.0,212.6,0.9,0.5000,1,-372.5,469.0,696.2
2026-01-01T13:14,0.3405,0.0,0.4817,1,-49.0,47.8,113.9,-0.0,0.5064,0,-101.5,99.7,180.4,-0.2,0.5000,1,-375.9,470.7,678.4
2026-01-01T13:29,0.341,-0.0,0.4779,1,-48.1,46.9,55.6,-0.0,0.4999,0,-99.9,98.1,200.3,-0.1,0.5000,1,-370.2,463.8,680.1
2026-01-01T13:44,0.3427,-0.1,0.4420,1,-51.1,49.5,0.0,-0.3,0.4702,1,-105.1,102.7,150.6,-0.2,0.5000,1,-385.2,482.4,652.3
2026-01-01T13:59,0.3427,-0.1,0.4551,1,-53.3,51.6,23.3,-0.4,0.4794,1,-108.8,106.2,167.8,-0.2,0.5000,1,-394.9,494.7,616.7
2026-01-01T14:14,0.3444,-0.2,0.4462,1,-57.1,55.2,-26.2,-0.9,0.4680,1,-116.0,112.2,169.9,-0.1,0.5000,1,-415.4,520.4,561.7
2026-01-01T14:29,0.3429,-0.5,0.4778,1,-62.2,59.7,32.0,-1.0,0.4876,0,-123.9,119.7,236.3,-0.2,0.5000,1,-443.8,555.8,588.9
2026-01-01T14:44,0.3427,-0.4,0.5032,0,-61.5,59.2,104.5,-1.0,0.5169,0,-122.8,118.6,267.8,-0.2,0.5000,1,-440.3,551.5,663.2
2026-01-01T14:59,0.3435,-0.3,0.4838,0,-66.4,64.1,104.3,-0.7,0.4873,0,-132.8,129.0,233.1,-0.3,0.5000,1,-478.0,598.7,697.1
2026-01-01T15:14,0.3435,-0.5,0.4787,1,-62.6,60.0,92.7,-1.0,0.4936,0,-125.2,121.1,204.6,-0.8,0.5000,1,-450.6,563.2,686.2
2026-01-01T15:29,0.344,-0.5,0.4573,1,-58.9,56.5,112.7,-0.9,0.4803,1,-119.2,115.4,172.9,-0.8,0.5000,1,-425.5,531.5,669.0
2026-01-01T15:44,0.3463,-0.3,0.4458,1,-66.2,63.8,46.1,-0.9,0.4634,1,-133.2,129.1,137.7,-0.2,0.5000,1,-470.9,589.8,772.2
2026-01-01T15:59,0.3471,0.2,0.4619,1,-65.6,64.4,40.3,0.4,0.4747,1,-130.9,129.4,128.8,-0.1,0.5000,1,-462.9,580.1,682.1
2026-01-01T16:14,0.3467,0.2,0.4711,1,-70.9,69.5,103.3,0.3,0.4740,1,-140.3,138.5,157.4,-0.2,0.5000,1,-491.4,615.7,795.3
2026-01-01T16:29,0.3479,0.3,0.4608,1,-76.6,75.2,91.6,0.4,0.4609,1,-150.5,148.6,131.4,0.5,0.4999,1,-521.8,655.2,879.9
2026-01-01T16:44,0.3479,0.1,0.4841,0,-73.8,72.2,117.2,0.2,0.4725,1,-146.7,144.4,179.5,0.5,0.4999,1,-503.2,632.0,989.9
2026-01-01T16:59,0.3485,0.1,0.4732,1,-69.5,67.9,88.6,0.1,0.4632,1,-139.7,137.5,271.7,0.5,0.4999,1,-474.9,596.5,1096.8
2026-01-01T17:14,0.3503,0.1,0.4581,1,-70.7,69.2,8.6,0.3,0.4579,1,-140.9,139.1,234.2,0.5,0.4998,1,-475.5,597.1,1050.5
2026-01-01T17:29,0.3511,0.1,0.4744,1,-69.6,68.1,-31.4,0.3,0.4824,0,-137.6,135.8,169.4,0.4,0.4999,1,-460.2,577.9,1025.1
2026-01-01T17:44,0.352,0.2,0.4887,0,-71.6,70.2,-25.6,0.3,0.4837,0,-140.5,138.7,115.8,0.4,0.4998,1,-465.7,584.9,976.3
2026-01-01T17:59,0.3516,0.2,0.4922,0,-75.0,73.4,0.0,0.3,0.4868,0,-146.0,144.0,152.4,0.5,0.4999,1,-479.3,601.9,1000.6
2026-01-01T18:14,0.3506,0.1,0.4943,0,-75.0,73.3,45.5,0.2,0.4982,0,-147.8,145.5,152.8,0.5,0.4999,1,-480.4,603.4,998.1
2026-01-01T18:29,0.35,-0.0,0.5073,0,-76.1,74.1,71.2,-0.0,0.4973,0,-151.6,148.9,181.2,0.5,0.4999,1,-487.7,612.6,999.7
2026-01-01T18:44,0.3511,0.1,0.4932,0,-72.3,70.5,87.9,0.1,0.4856,0,-145.8,143.5,138.6,0.5,0.4998,1,-465.4,584.5,900.9
2026-01-01T18:59,0.3516,0.0,0.4875,0,-70.3,68.5,183.2,0.1,0.4805,1,-142.0,139.7,124.4,0.5,0.4998,1,-455.9,572.6,829.3
2026-01-01T19:14,0.3522,-0.0,0.4738,1,-67.6,65.9,180.1,0.1,0.4768,1,-138.2,136.0,138.2,0.5,0.4997,1,-442.1,555.3,859.2
2026-01-01T19:29,0.3525,-0.0,0.4720,1,-64.2,62.5,129.7,0.1,0.4717,1,-131.5,129.4,121.2,0.4,0.4997,1,-423.0,531.3,920.8
2026-01-01T19:44,0.3542,0.2,0.4643,1,-67.9,66.4,53.5,0.2,0.4698,1,-138.2,136.1,56.3,0.4,0.4996,1,-443.0,556.3,911.4
2026-01-01T19:59,0.3581,0.3,0.4707,1,-84.5,82.8,-30.8,0.3,0.4677,1,-170.7,168.3,-11.2,0.5,0.4995,1,-545.3,684.8,812.2
2026-01-01T20:14,0.3586,0.3,0.4909,0,-93.2,91.3,-72.8,0.3,0.4828,0,-186.7,184.1,-44.7,0.5,0.4996,1,-594.3,746.2,806.0
2026-01-01T20:29,0.3571,0.3,0.5162,0,-96.9,95.0,-19.6,0.2,0.4959,0,-192.8,189.8,-5.6,0.6,0.4997,1,-610.6,766.7,829.9
2026-01-01T20:44,0.3561,0.2,0.5129,0,-95.2,93.2,-2.8,0.1,0.4945,0,-189.8,186.6,28.0,0.6,0.4996,1,-604.3,758.8,852.8
2026-01-01T20:59,0.357,0.1,0.5069,0,-82.7,80.8,-28.1,-0.1,0.4882,0,-166.9,163.7,-14.0,0.5,0.4996,1,-528.7,664.0,781.0
2026-01-01T21:14,0.356,0.1,0.5192,1,-74.8,73.1,30.9,-0.1,0.4919,0,-152.8,150.0,25.2,0.5,0.4997,1,-482.3,605.7,847.9
2026-01-01T21:29,0.3564,0.1,0.4991,0,-71.7,70.0,11.2,0.0,0.4792,1,-148.1,145.5,-2.8,0.4,0.4996,1,-465.7,584.8,872.7
2026-01-01T21:44,0.356,0.1,0.4991,0,-68.1,66.5,5.6,0.0,0.4804,1,-140.8,138.4,-16.9,0.4,0.4996,1,-445.7,559.7,886.5
2026-01-01T21:59,0.356,-0.0,0.4984,0,-67.8,66.0,47.6,0.0,0.4811,1,-140.3,137.9,5.6,0.4,0.4997,0,-446.6,560.8,925.0
2026-01-01T22:14,0.3571,0.1,0.4855,0,-69.5,68.0,-2.8,0.1,0.4719,1,-145.9,143.5,-39.3,0.4,0.4995,1,-462.9,581.2,896.7
2026-01-01T22:29,0.3568,-0.0,0.4913,0,-70.3,68.5,2.8,0.1,0.4764,1,-147.5,145.1,14.0,0.4,0.4997,0,-470.9,591.3,933.2
2026-01-01T22:44,0.3562,0.0,0.4939,0,-70.3,68.5,25.2,0.1,0.4816,0,-147.8,145.3,16.8,0.4,0.4998,0,-474.5,595.8,993.3
2026-01-01T22:59,0.3577,0.1,0.4793,1,-71.1,69.5,-33.6,0.0,0.4756,1,-150.1,147.6,-39.2,0.4,0.4996,0,-484.8,608.7,981.8
2026-01-01T23:14,0.357,-0.0,0.4967,0,-69.8,67.9,-2.8,-0.0,0.4783,1,-147.4,144.7,-25.2,0.4,0.4997,0,-478.5,600.8,986.2
2026-01-01T23:29,0.3569,-0.0,0.4961,0,-68.1,66.4,-16.8,0.0,0.4798,1,-144.2,141.7,-28.1,0.4,0.4998,0,-471.1,591.5,1027.0
2026-01-01T23:44,0.3571,0.0,0.4847,0,-65.5,63.9,-47.7,0.1,0.4745,1,-138.9,136.7,-2.8,0.3,0.4998,0,-457.1,573.8,978.3
2026-01-01T23:59,0.3565,-0.0,0.4898,0,-63.2,61.5,-8.4,-0.0,0.4804,1,-134.3,131.9,47.6,0.4,0.4998,0,-444.1,557.5,1023.0
2026-01-02T00:14,0.3569,-0.1,0.4739,1,-62.6,60.0,-33.7,0.3,0.4707,1,-137.2,129.3,86.5,0.2,0.4999,0,-452.4,547.9,1077.4
2026-01-02T00:29,0.3563,-0.1,0.5035,0,-64.8,62.1,28.0,0.2,0.4885,0,-142.4,134.1,89.4,0.3,0.5001,0,-472.2,571.9,1076.6
2026-01-02T00:44,0.3554,-0.1,0.5090,0,-67.7,64.9,39.3,0.2,0.4832,0,-149.1,140.3,167.4,0.3,0.5001,0,-497.3,602.3,1084.2
2026-01-02T00:59,0.3562,-0.0,0.4958,0,-67.8,65.2,2.8,0.3,0.4765,1,-149.7,141.1,167.0,0.3,0.5000,0,-502.7,608.8,1026.3
2026-01-02T01:14,0.3557,-0.1,0.5058,0,-67.4,64.7,11.2,0.3,0.4837,0,-149.1,140.4,175.6,0.3,0.5001,0,-503.5,609.7,1068.2
2026-01-02T01:29,0.3573,-0.1,0.4837,0,-66.9,64.3,-39.3,0.4,0.4643,1,-148.2,139.9,66.9,0.3,0.4998,0,-504.1,610.4,954.9
2026-01-02T01:44,0.3568,-0.0,0.4774,1,-63.5,61.0,5.6,0.4,0.4644,1,-141.0,133.0,80.9,0.3,0.4999,0,-482.3,584.1,991.8
2026-01-02T01:59,0.3563,-0.1,0.4881,0,-61.4,58.9,53.2,0.3,0.4679,1,-136.5,128.8,100.5,0.3,0.5000,0,-469.7,568.9,1003.2
2026-01-02T02:14,0.3561,-0.1,0.4811,1,-58.9,56.5,108.9,0.3,0.4650,1,-131.3,123.7,89.5,0.3,0.5000,0,-454.2,550.2,960.5
2026-01-02T02:29,0.3559,-0.1,0.4818,1,-56.4,54.0,100.6,0.2,0.4674,1,-125.9,118.5,42.1,0.3,0.5001,0,-437.9,530.5,1029.7
2026-01-02T02:44,0.357,-0.1,0.4615,1,-56.8,54.4,122.5,0.4,0.4531,1,-127.0,119.8,33.6,0.3,0.5000,0,-444.9,538.9,1011.5
2026-01-02T02:59,0.3582,-0.0,0.4599,1,-59.5,57.2,111.1,0.5,0.4503,1,-133.3,126.0,0.0,0.3,0.5000,0,-470.3,569.7,1018.4
2026-01-02T03:14,0.36,0.3,0.4562,1,-61.6,59.8,55.4,0.8,0.4532,1,-136.0,129.1,-64.1,0.3,0.4999,0,-483.6,585.7,932.9
2026-01-02T03:29,0.3595,0.2,0.4726,1,-64.6,62.5,5.6,0.8,0.4568,1,-139.8,132.7,-27.9,0.3,0.5000,0,-500.1,605.7,944.2
2026-01-02T03:44,0.3614,0.4,0.4663,1,-68.8,66.9,-47.2,0.9,0.4654,1,-148.0,140.6,-75.0,0.3,0.5000,0,-527.6,638.8,954.6
2026-01-02T03:59,0.3622,0.3,0.4725,1,-71.6,69.5,-63.7,0.8,0.4738,1,-152.9,145.0,-116.6,0.3,0.4999,0,-542.4,656.8,952.6
2026-01-02T04:14,0.362,0.3,0.4748,1,-75.5,73.1,-74.9,0.7,0.4686,1,-163.1,154.4,-108.3,0.3,0.5000,0,-575.8,697.3,920.4
2026-01-02T04:29,0.3597,0.1,0.4973,0,-76.7,73.9,-64.1,0.4,0.4834,0,-166.0,156.5,-92.2,0.4,0.5002,0,-588.2,712.5,1004.3
2026-01-02T04:44,0.3597,-0.0,0.4937,0,-73.6,70.8,-41.8,0.3,0.4795,1,-159.4,150.2,-117.5,0.4,0.5001,0,-568.1,688.1,971.5
2026-01-02T04:59,0.3599,0.0,0.4833,1,-72.4,69.7,-47.3,0.3,0.4756,1,-157.3,148.1,-120.2,0.4,0.5001,0,-563.8,683.0,983.6
2026-01-02T05:14,0.3593,0.0,0.4956,0,-67.6,65.0,-44.6,0.4,0.4809,1,-146.9,138.5,-55.8,0.4,0.5001,0,-530.1,642.1,985.2
2026-01-02T05:29,0.3574,-0.3,0.4946,0,-68.9,65.7,30.7,0.0,0.4831,0,-149.8,140.6,-19.6,0.4,0.4997,0,-542.5,657.2,1000.3
2026-01-02T05:44,0.3582,-0.3,0.4815,1,-68.7,65.6,13.9,0.1,0.4707,1,-149.6,140.6,-50.4,0.4,0.4996,1,-545.5,660.9,919.5
2026-01-02T05:59,0.3582,-0.1,0.4802,1,-66.0,63.3,-5.6,0.1,0.4724,1,-144.3,135.7,-16.8,0.4,0.4998,0,-529.5,641.4,927.2
2026-01-02T06:14,0.3577,-0.1,0.4928,0,-64.8,62.1,11.2,0.3,0.4759,1,-141.8,133.6,25.1,0.4,0.4999,0,-524.0,634.7,986.8
2026-01-02T06:29,0.3585,-0.0,0.4592,1,-62.1,59.7,-58.7,0.4,0.4592,1,-136.2,128.7,27.9,0.3,0.4999,0,-507.0,614.1,921.4
2026-01-02T06:44,0.3587,-0.1,0.4679,1,-61.8,59.2,-89.6,0.3,0.4638,1,-135.7,128.0,113.7,0.3,0.4999,0,-507.7,614.9,849.4
2026-01-02T06:59,0.358,-0.3,0.4852,0,-61.1,58.1,-67.3,0.3,0.4678,1,-134.0,126.2,196.4,0.3,0.4999,0,-504.2,610.7,874.1
2026-01-02T07:14,0.3581,-0.3,0.4789,1,-60.3,57.5,-22.4,0.3,0.4664,1,-132.7,125.1,215.5,0.3,0.4999,0,-502.3,608.3,825.1
2026-01-02T07:29,0.3564,-0.4,0.4986,0,-62.1,59.0,8.4,0.2,0.4863,0,-136.7,128.7,213.7,0.2,0.5000,0,-520.4,629.9,753.7
2026-01-02T07:44,0.3555,-0.4,0.5031,0,-62.5,59.3,25.3,0.2,0.4848,0,-135.1,127.1,236.3,-0.1,0.5000,0,-517.6,626.0,802.4
2026-01-02T07:59,0.3556,-0.4,0.4976,0,-63.2,60.0,56.1,0.2,0.4813,1,-134.1,126.3,249.9,-0.1,0.5000,0,-517.0,625.2,773.6
2026-01-02T08:14,0.3573,-0.1,0.4823,1,-65.4,62.7,36.3,0.4,0.4747,1,-139.6,131.7,155.5,0.1,0.5000,0,-541.8,655.7,744.1
2026-01-02T08:29,0.3567,-0.1,0.4885,0,-62.0,59.4,78.2,0.5,0.4790,1,-132.5,125.2,130.9,0.1,0.5000,0,-517.6,626.4,786.8
2026-01-02T08:44,0.3564,-0.1,0.4856,0,-61.8,59.3,178.0,0.4,0.4767,1,-132.5,125.1,122.7,0.1,0.5000,0,-520.7,630.1,823.7
2026-01-02T08:59,0.3576,0.0,0.4620,1,-61.4,59.1,207.6,0.6,0.4641,1,-131.9,125.0,83.5,0.0,0.5000,0,-522.4,632.1,779.8
2026-01-02T09:14,0.3586,0.0,0.4534,1,-63.6,61.2,201.5,0.6,0.4596,1,-136.9,129.5,58.4,0.0,0.5000,0,-542.3,656.1,736.3
2026-01-02T09:29,0.3595,0.0,0.4528,1,-68.0,65.5,127.1,0.6,0.4564,1,-143.8,136.1,36.1,0.0,0.5000,0,-573.1,693.4,765.5
2026-01-02T09:44,0.3628,0.4,0.4359,1,-71.8,69.9,33.0,1.0,0.4365,1,-149.6,142.2,49.5,0.3,0.5000,1,-600.9,727.6,692.1
2026-01-02T09:59,0.3651,0.6,0.4714,1,-93.0,90.6,-13.7,1.2,0.4607,1,-192.5,182.9,-21.9,0.4,0.5000,1,-769.8,932.2,592.9
2026-01-02T10:14,0.3659,0.6,0.4806,1,-93.6,91.2,-82.3,1.2,0.4700,1,-192.1,182.6,-41.1,0.4,0.5000,1,-765.4,926.8,527.0
2026-01-02T10:29,0.3641,0.3,0.4854,0,-97.7,94.5,-74.4,0.9,0.4780,1,-198.6,188.0,24.7,0.2,0.5000,1,-786.7,952.1,573.7
2026-01-02T10:44,0.364,0.3,0.5006,0,-95.2,92.0,-88.3,0.8,0.4854,0,-195.8,185.2,49.3,0.4,0.5000,0,-772.2,935.2,581.7
2026-01-02T10:59,0.3646,0.2,0.4867,0,-78.1,75.4,-110.3,0.6,0.4714,1,-162.6,153.7,-2.7,0.3,0.5000,0,-638.4,773.0,549.6
2026-01-02T11:14,0.3629,0.1,0.4996,0,-76.5,73.7,-60.8,0.3,0.4753,1,-161.3,152.0,38.5,0.2,0.5000,0,-630.0,762.5,575.6
2026-01-02T11:29,0.3614,0.1,0.5061,0,-73.5,70.8,-16.6,0.4,0.4720,1,-156.7,147.7,63.4,0.2,0.5000,0,-609.6,737.9,611.8
2026-01-02T11:44,0.3608,0.1,0.5034,0,-76.6,73.9,104.8,0.4,0.4710,1,-163.7,154.4,148.6,0.2,0.5000,0,-641.0,775.8,638.8
2026-01-02T11:59,0.3606,0.0,0.5026,0,-78.2,75.3,102.1,0.4,0.4704,1,-164.1,154.7,211.3,-0.0,0.5000,0,-646.5,782.0,641.7
2026-01-02T12:14,0.3607,-0.0,0.4964,0,-76.4,73.4,102.1,0.4,0.4606,1,-160.4,151.2,197.6,0.2,0.5000,1,-635.4,769.1,639.0
2026-01-02T12:29,0.3608,0.0,0.4814,1,-82.7,79.6,115.7,0.5,0.4573,1,-174.1,164.3,192.2,-0.1,0.5000,1,-694.4,839.9,651.8
2026-01-02T12:44,0.3646,0.0,0.4591,1,-97.5,93.8,32.9,0.7,0.4327,1,-201.4,190.3,257.2,0.5,0.5000,1,-808.3,978.9,539.2
2026-01-02T12:59,0.3643,-0.0,0.4697,1,-98.0,94.1,5.5,0.6,0.4415,1,-198.8,187.6,198.4,0.5,0.5000,1,-802.0,971.2,599.3
2026-01-02T13:14,0.3644,-0.0,0.4725,1,-100.8,96.9,-2.7,0.5,0.4437,1,-201.0,189.6,297.4,0.5,0.5000,1,-815.7,987.9,575.9
2026-01-02T13:29,0.365,0.0,0.4730,1,-96.9,93.2,-35.7,0.6,0.4509,1,-189.8,179.2,400.1,0.4,0.5000,1,-775.0,938.6,549.0
2026-01-02T13:44,0.3658,-0.1,0.4582,1,-82.9,79.6,10.9,0.5,0.4407,1,-162.4,153.4,488.2,0.3,0.5000,1,-667.4,808.2,529.7
2026-01-02T13:59,0.3645,-0.1,0.4809,1,-85.0,81.6,103.7,0.3,0.4520,1,-167.2,157.4,648.0,0.4,0.5000,1,-690.1,835.7,601.6
2026-01-02T14:14,0.3643,-0.1,0.4720,1,-84.8,81.4,98.3,0.2,0.4385,1,-167.1,157.2,658.6,0.4,0.5000,1,-693.5,839.9,656.0
