issued_utc,price,1h_est_bp,1h_p_up,1h_confident,1h_lo80_bp,1h_hi80_bp,1h_actual_bp,3h_est_bp,3h_p_up,3h_confident,3h_lo80_bp,3h_hi80_bp,3h_actual_bp,24h_est_bp,24h_p_up,24h_confident,24h_lo80_bp,24h_hi80_bp,24h_actual_bp
2025-11-01T02:44,0.6071,0.1,0.5058,0,-78.7,72.6,86.9,-0.2,0.5002,0,-132.2,126.9,52.6,-3.3,0.4947,0,-472.6,362.1,55.8
2025-11-01T02:59,0.6084,0.2,0.5037,0,-78.6,72.7,67.2,-0.1,0.4879,0,-132.3,127.1,8.2,-2.1,0.4910,0,-472.5,364.1,21.3
2025-11-01T03:14,0.6094,0.3,0.4896,0,-77.9,72.3,26.2,0.2,0.4755,1,-128.7,124.3,-6.6,-2.1,0.4913,0,-461.3,355.3,4.9
2025-11-01T03:29,0.6105,0.3,0.4926,0,-76.3,70.9,19.6,0.2,0.4782,0,-126.4,122.0,-26.2,-1.1,0.4899,0,-452.4,350.2,-27.9
2025-11-01T03:44,0.6124,0.4,0.4873,1,-76.1,70.8,-9.8,0.3,0.4872,0,-123.8,119.7,-77.0,1.9,0.4849,0,-441.0,346.7,-40.9
2025-11-01T03:59,0.6125,0.4,0.4910,0,-74.3,69.2,-9.8,0.3,0.4871,0,-121.2,117.2,-34.3,1.9,0.4904,0,-432.2,339.8,-60.6
2025-11-01T04:14,0.611,0.4,0.5129,1,-75.0,69.7,-18.0,0.4,0.5166,0,-122.3,118.5,11.5,-1.1,0.5000,0,-440.0,340.5,-11.5
2025-11-01T04:29,0.6117,0.2,0.4954,0,-75.5,69.9,-24.6,0.3,0.4970,0,-123.3,119.2,27.8,-1.4,0.4938,0,-443.9,343.0,-3.3
2025-11-01T04:44,0.6118,0.3,0.4991,0,-74.3,69.0,-24.5,0.2,0.5136,0,-121.8,117.7,-1.6,-1.4,0.4924,0,-438.7,339.0,27.7
2025-11-01T04:59,0.6119,0.4,0.4976,0,-74.4,69.1,-49.1,0.3,0.5042,0,-122.2,118.1,32.6,-1.4,0.4927,0,-440.6,340.5,70.0
2025-11-01T05:14,0.6099,0.3,0.5010,0,-74.1,68.8,-14.8,0.2,0.5135,0,-122.0,117.9,63.7,-2.4,0.4956,0,-441.2,339.3,70.3
2025-11-01T05:29,0.6102,0.3,0.5001,0,-72.1,66.9,-21.3,0.2,0.5083,0,-118.9,114.8,62.1,-1.1,0.4926,0,-429.1,332.0,45.8
2025-11-01T05:44,0.6103,0.3,0.4984,0,-72.3,67.1,-42.7,0.3,0.4989,0,-119.3,115.4,45.8,-1.0,0.4988,0,-431.3,334.0,58.8
2025-11-01T05:59,0.6089,0.2,0.5032,0,-72.3,67.0,24.6,0.3,0.5099,0,-119.5,115.6,124.0,-1.7,0.5005,0,-433.0,334.1,115.9
2025-11-01T06:14,0.609,0.2,0.4940,0,-70.0,64.8,44.2,0.3,0.5002,0,-115.9,112.2,127.3,-1.6,0.5010,0,-420.7,324.6,104.5
2025-11-01T06:29,0.6089,0.2,0.4969,0,-69.8,64.6,73.6,0.2,0.5028,0,-115.9,112.0,119.2,-1.6,0.5043,0,-420.6,324.5,107.8
2025-11-01T06:44,0.6077,0.1,0.5005,0,-70.7,65.3,65.6,-0.0,0.5158,0,-117.7,113.2,91.7,-2.7,0.5089,0,-427.7,328.1,119.4
2025-11-01T06:59,0.6104,-0.0,0.4883,1,-72.2,66.4,57.2,-0.1,0.4874,0,-120.3,115.5,53.9,-1.4,0.4903,0,-435.7,336.8,91.3
2025-11-01T07:14,0.6117,-0.0,0.4865,1,-73.0,67.2,34.3,-0.4,0.4786,0,-122.2,116.9,32.6,-1.3,0.4951,0,-442.3,342.1,58.7
2025-11-01T07:29,0.6134,0.0,0.4810,1,-74.6,68.7,9.8,-0.4,0.4723,1,-122.7,117.3,-4.9,1.7,0.4889,0,-441.3,346.6,32.6
2025-11-01T07:44,0.6117,0.1,0.4887,0,-75.2,69.4,22.9,-0.3,0.4760,1,-121.5,116.4,34.3,-1.4,0.4987,0,-441.0,340.8,74.9
2025-11-01T07:59,0.6139,0.2,0.4832,1,-74.8,69.2,42.3,-0.3,0.4761,1,-121.2,116.1,-3.3,1.6,0.4874,0,-437.3,343.4,61.7
2025-11-01T08:14,0.6138,0.5,0.4849,1,-73.1,68.2,48.8,0.1,0.4942,0,-118.8,114.6,-6.5,1.8,0.4964,0,-430.2,338.2,45.5
2025-11-01T08:29,0.614,0.4,0.4844,1,-72.0,67.0,35.8,0.2,0.4955,0,-117.0,113.0,-26.1,1.8,0.4977,0,-424.6,333.7,37.4
2025-11-01T08:44,0.6131,0.2,0.4891,0,-71.1,65.8,3.3,0.2,0.4903,0,-115.5,111.5,-6.5,1.8,0.5043,0,-419.4,329.8,30.9
2025-11-01T08:59,0.6165,0.3,0.4736,1,-70.0,65.0,-45.5,0.1,0.4761,1,-115.3,111.2,-61.8,1.8,0.4867,0,-414.7,326.1,-45.5
2025-11-01T09:14,0.6168,-0.1,0.4738,1,-71.0,65.2,-50.4,-0.3,0.4749,1,-118.2,113.2,-60.2,1.2,0.4926,0,-420.5,329.4,-21.1
2025-11-01T09:29,0.6162,-0.1,0.4739,1,-70.5,64.7,-50.4,-0.3,0.4744,1,-118.7,113.6,-47.2,1.9,0.4929,0,-417.6,328.4,-11.4
2025-11-01T09:44,0.6133,-0.1,0.4817,1,-71.0,65.2,8.1,-0.4,0.4994,0,-119.8,114.7,24.4,1.2,0.5076,0,-422.8,331.2,-31.0
2025-11-01T09:59,0.6137,-0.2,0.4822,1,-70.3,64.5,0.0,-0.4,0.4978,0,-118.9,113.7,-6.5,1.1,0.5040,0,-419.8,328.8,-53.9
2025-11-01T10:14,0.6137,-0.2,0.4848,1,-69.3,63.4,-4.9,-0.4,0.4961,0,-117.4,112.1,-1.6,0.9,0.4971,0,-414.8,324.5,-35.9
2025-11-01T10:29,0.6131,-0.1,0.4905,0,-69.4,63.6,-11.4,-0.4,0.5037,0,-117.8,112.6,-8.2,0.9,0.5036,0,-416.9,326.2,-93.4
2025-11-01T10:44,0.6138,-0.2,0.4842,1,-68.4,62.7,-17.9,-0.4,0.4874,0,-116.4,111.2,-70.3,0.9,0.5024,0,-412.2,322.5,-104.8
2025-11-01T10:59,0.6137,-0.2,0.4855,1,-68.4,62.6,-16.3,-0.4,0.4760,1,-116.5,111.4,-45.7,1.6,0.5055,0,-412.4,323.9,-88.4
2025-11-01T11:14,0.6134,-0.1,0.4865,1,-68.0,62.3,-4.9,-0.4,0.4888,0,-116.2,111.0,-116.4,1.7,0.5085,0,-411.4,323.2,-73.6
2025-11-01T11:29,0.6124,-0.1,0.4893,0,-67.5,62.0,14.7,-0.4,0.4983,0,-115.6,110.5,-83.6,1.6,0.5096,0,-409.9,322.0,-9.8
2025-11-01T11:44,0.6127,-0.1,0.4904,0,-67.8,62.2,34.2,-0.3,0.4946,0,-116.2,111.2,-72.1,1.7,0.5072,0,-412.6,324.2,11.4
2025-11-01T11:59,0.6127,-0.0,0.4906,0,-66.8,61.5,9.8,-0.4,0.5028,0,-115.0,109.9,-86.9,0.9,0.5059,0,-409.3,320.3,26.1
2025-11-01T12:14,0.6131,-0.1,0.4915,0,-66.9,61.4,8.2,-0.4,0.5017,0,-115.2,110.1,-32.7,0.9,0.5057,0,-410.4,321.1,1.6
2025-11-01T12:29,0.6133,-0.1,0.4880,1,-66.1,60.6,-11.4,-0.4,0.4970,0,-114.1,109.0,-49.0,0.9,0.5088,0,-406.9,318.5,-6.5
2025-11-01T12:44,0.6148,-0.1,0.4820,1,-65.2,59.8,-86.6,-0.1,0.4902,0,-112.5,108.0,-84.9,1.5,0.5048,0,-402.0,315.6,-47.3
2025-11-01T12:59,0.6133,-0.1,0.4888,0,-64.8,59.5,-39.2,-0.4,0.4997,0,-112.4,107.3,-14.7,1.6,0.5140,0,-400.7,314.8,-35.9
2025-11-01T13:14,0.6136,-0.1,0.4882,1,-63.9,58.6,-119.7,-0.3,0.4962,0,-110.9,106.1,-40.8,0.9,0.5102,0,-396.7,310.5,-58.8
2025-11-01T13:29,0.6126,0.0,0.4925,0,-63.4,58.4,-86.9,-0.3,0.5026,0,-110.5,105.7,-16.3,0.9,0.5163,0,-395.6,309.7,-85.2
2025-11-01T13:44,0.6095,-0.0,0.5017,0,-68.9,63.4,-19.7,-0.3,0.5205,0,-117.9,112.8,75.2,-2.8,0.5257,1,-426.6,327.1,-27.9
2025-11-01T13:59,0.6109,-0.1,0.4928,0,-70.3,64.6,-57.5,-0.3,0.5081,0,-120.3,115.3,31.1,-1.9,0.5238,1,-435.1,335.3,-60.8
2025-11-01T14:14,0.6063,0.0,0.5044,0,-77.7,71.6,78.9,0.0,0.5367,1,-131.8,126.9,83.8,-4.3,0.5402,1,-475.7,362.7,-14.9
2025-11-01T14:29,0.6073,-0.0,0.4989,0,-78.9,72.5,49.3,0.1,0.5232,1,-131.2,126.4,57.5,-4.3,0.5368,1,-474.1,361.5,-107.6
2025-11-01T14:44,0.6083,0.0,0.4939,0,-75.1,69.1,21.3,0.1,0.5097,0,-125.2,120.7,49.2,-4.1,0.5271,1,-453.1,345.4,-129.1
2025-11-01T14:59,0.6074,0.1,0.4974,0,-74.1,68.3,82.0,0.1,0.5173,0,-123.9,119.4,60.7,-4.1,0.5294,1,-448.8,342.1,-119.2
2025-11-01T15:14,0.6111,0.1,0.4838,1,-77.2,71.3,0.0,0.5,0.4959,0,-126.4,122.7,1.6,-1.8,0.5137,0,-457.5,353.0,-165.0
2025-11-01T15:29,0.6103,0.2,0.4870,1,-78.1,72.2,21.3,0.5,0.5007,0,-128.2,124.5,4.9,-1.8,0.5219,1,-464.6,358.4,-100.5
2025-11-01T15:44,0.6096,0.2,0.4941,0,-79.2,73.2,73.5,0.6,0.5103,0,-130.2,126.5,22.9,-2.7,0.5236,1,-473.3,363.6,-135.4
2025-11-01T15:59,0.6124,0.1,0.4890,0,-80.3,74.2,6.5,0.4,0.4847,0,-129.9,125.8,1.6,1.5,0.5123,0,-467.7,366.9,-214.6
2025-11-01T16:14,0.6111,0.1,0.4992,0,-76.2,70.3,4.9,0.3,0.5115,0,-123.5,119.5,3.3,-1.6,0.5239,1,-447.9,345.9,-262.0
2025-11-01T16:29,0.6116,0.1,0.4983,0,-75.2,69.4,-13.1,0.3,0.4994,0,-122.0,118.1,-6.5,-1.8,0.5135,0,-443.3,342.0,-209.8
2025-11-01T16:44,0.6141,0.1,0.4812,1,-75.2,69.5,-45.7,0.2,0.4716,1,-120.2,116.0,-37.5,1.9,0.5094,0,-432.7,340.3,-227.3
2025-11-01T16:59,0.6128,0.2,0.4932,0,-74.1,68.6,-27.8,0.4,0.4821,0,-118.5,114.8,13.0,2.0,0.5205,1,-427.8,336.6,-189.4
2025-11-01T17:14,0.6114,0.1,0.4912,0,-72.0,66.6,-3.3,0.3,0.4759,1,-115.4,111.7,32.7,-1.1,0.5221,1,-419.9,324.9,-179.9
2025-11-01T17:29,0.6108,0.0,0.4972,0,-70.8,65.2,-3.3,0.2,0.4836,0,-113.5,109.7,71.8,-1.1,0.5212,1,-413.1,319.6,-196.7
2025-11-01T17:44,0.6113,-0.0,0.4986,0,-69.1,63.6,-4.9,0.3,0.4904,0,-110.9,107.3,58.7,-1.2,0.5237,1,-404.6,312.7,-215.0
2025-11-01T17:59,0.6111,0.0,0.4952,0,-68.0,62.7,22.9,-0.0,0.4862,0,-109.8,105.6,45.7,-1.4,0.5201,1,-399.8,308.8,-188.3
2025-11-01T18:14,0.6112,-0.0,0.4973,0,-67.1,61.7,1.6,0.2,0.4835,0,-108.2,104.5,13.1,-1.1,0.5218,1,-395.0,305.6,-211.6
2025-11-01T18:29,0.6106,0.1,0.4960,0,-67.1,62.0,9.8,0.3,0.4870,0,-108.6,105.1,52.3,-1.1,0.5244,1,-397.3,307.4,-186.8
2025-11-01T18:44,0.611,-0.1,0.4868,1,-63.2,57.9,13.1,0.1,0.4796,0,-102.2,98.6,18.0,-0.7,0.5231,1,-373.2,289.3,-180.0
2025-11-01T18:59,0.6125,0.1,0.4825,1,-62.0,57.3,17.9,0.1,0.4668,1,-100.8,97.3,-68.8,1.6,0.5167,0,-366.3,288.0,-237.9
2025-11-01T19:14,0.6113,0.1,0.4861,1,-61.7,56.9,34.3,0.2,0.4795,0,-100.4,97.1,-49.2,1.6,0.5254,1,-365.6,287.5,-231.7
2025-11-01T19:29,0.6112,-0.1,0.4849,1,-60.6,55.7,65.2,0.1,0.4669,1,-98.6,95.2,-26.2,1.6,0.5208,1,-359.2,282.4,-277.0
2025-11-01T19:44,0.6118,0.0,0.4874,1,-59.2,54.5,50.5,0.2,0.4777,0,-96.5,93.4,-11.4,0.5,0.5222,1,-353.2,275.8,-273.4
2025-11-01T19:59,0.6136,-0.2,0.4786,1,-58.6,53.6,4.9,-0.5,0.4595,1,-96.2,91.6,-40.8,0.4,0.5155,0,-349.8,273.1,-274.3
2025-11-01T20:14,0.6134,0.2,0.4855,1,-55.7,51.7,-22.8,0.3,0.4789,0,-91.5,88.6,-44.1,0.4,0.5238,1,-335.8,262.2,-296.2
2025-11-01T20:29,0.6152,0.1,0.4724,1,-57.0,52.7,-22.8,0.1,0.4686,1,-92.1,88.7,-57.1,0.3,0.5090,0,-337.5,263.3,-293.6
2025-11-01T20:44,0.6149,0.3,0.4776,1,-56.4,52.5,-45.6,0.2,0.4739,1,-91.5,88.4,-50.5,0.3,0.5187,1,-336.1,262.3,-277.0
2025-11-01T20:59,0.6139,0.5,0.4833,1,-55.2,51.7,-91.6,0.5,0.4908,0,-89.7,87.3,-17.9,1.3,0.5235,1,-329.9,259.2,-232.4
2025-11-01T21:14,0.612,0.2,0.4930,0,-54.2,50.2,-60.6,0.1,0.5106,0,-88.1,84.9,4.9,1.4,0.5328,1,-322.8,253.8,-189.7
2025-11-01T21:29,0.6138,0.2,0.4863,1,-53.3,49.5,-68.7,0.1,0.5012,0,-87.0,83.9,-60.5,1.3,0.5219,1,-319.3,250.9,-209.1
2025-11-01T21:44,0.6121,0.1,0.4974,0,-54.5,50.3,-16.4,0.0,0.5165,0,-88.9,85.6,-18.0,1.4,0.5323,1,-326.3,256.5,-156.4
2025-11-01T21:59,0.6083,-0.2,0.5096,0,-57.4,52.5,45.9,-0.0,0.5362,1,-91.6,88.2,27.9,-1.1,0.5469,1,-339.1,261.9,-107.4
2025-11-01T22:14,0.6083,0.1,0.5074,0,-58.6,54.0,39.4,0.0,0.5339,1,-92.1,88.7,31.2,-1.1,0.5406,1,-341.4,263.8,-112.4
2025-11-01T22:29,0.6096,-0.0,0.5025,0,-60.6,55.8,34.4,0.1,0.5226,0,-93.5,90.2,16.4,1.5,0.5382,1,-344.4,270.8,-135.4
2025-11-01T22:44,0.6111,-0.0,0.4940,0,-59.0,54.2,11.4,0.2,0.5010,0,-91.0,87.9,-13.1,1.5,0.5277,1,-335.7,264.0,-196.7
2025-11-01T22:59,0.6111,0.1,0.4898,0,-56.5,52.1,27.8,0.2,0.5050,0,-87.5,84.5,-32.8,1.4,0.5285,1,-323.2,254.1,-175.0
2025-11-01T23:14,0.6107,0.1,0.4877,1,-54.9,50.7,26.2,0.2,0.5077,0,-85.2,82.4,0.0,1.4,0.5265,1,-315.1,247.8,-77.3
2025-11-01T23:29,0.6117,0.1,0.4896,0,-53.8,49.7,-26.2,0.2,0.5031,0,-83.6,80.9,-29.5,1.3,0.5220,1,-309.7,243.5,-100.2
2025-11-01T23:44,0.6118,0.0,0.4910,0,-53.4,49.2,-13.1,0.2,0.5099,0,-83.1,80.3,-21.3,1.3,0.5238,1,-307.9,242.1,-60.7
2025-11-01T23:59,0.6128,0.0,0.4894,0,-53.3,49.1,-45.8,0.2,0.4922,0,-83.1,80.4,-50.7,1.3,0.5210,1,-308.4,242.5,-36.0
2025-11-02T00:14,0.6123,-0.1,0.4853,1,-54.8,50.0,-34.4,0.2,0.5090,0,-85.8,78.5,-42.6,1.5,0.5275,1,-313.8,218.0,-16.3
2025-11-02T00:29,0.6101,-0.1,0.4955,0,-55.9,51.0,8.2,0.2,0.5472,1,-87.7,80.2,-21.3,1.6,0.5412,1,-321.1,223.1,-34.5
2025-11-02T00:44,0.611,-0.2,0.4955,0,-55.7,50.7,-11.5,0.1,0.5314,1,-87.4,79.9,-18.0,1.6,0.5318,1,-320.4,222.6,-67.3
2025-11-02T00:59,0.61,-0.1,0.4992,0,-55.2,50.4,-14.8,0.2,0.5390,1,-87.0,79.6,-19.7,1.5,0.5422,1,-319.2,221.6,-120.4
2025-11-02T01:14,0.6102,-0.1,0.4994,0,-55.1,50.2,8.2,-0.0,0.5335,1,-87.1,79.3,1.6,1.4,0.5350,1,-319.4,221.5,-122.0
2025-11-02T01:29,0.6106,-0.1,0.4972,0,-53.6,48.9,-11.5,0.0,0.5239,1,-84.9,77.4,14.7,1.4,0.5331,1,-311.9,216.4,-180.1
2025-11-02T01:44,0.6103,-0.1,0.4994,0,-53.3,48.6,3.3,0.2,0.5329,1,-84.4,77.3,52.3,1.4,0.5361,1,-310.9,215.8,-188.6
2025-11-02T01:59,0.6091,-0.1,0.5016,0,-54.4,49.7,9.8,0.1,0.5407,1,-86.5,78.9,115.9,1.5,0.5432,1,-318.4,221.0,-194.0
2025-11-02T02:14,0.6107,-0.2,0.4939,0,-53.8,48.9,-16.4,-0.1,0.5200,0,-85.7,78.0,57.1,1.6,0.5257,1,-315.2,219.0,-236.9
2025-11-02T02:29,0.6099,-0.0,0.4964,0,-54.0,49.5,-18.1,0.1,0.5276,1,-86.4,78.8,50.7,1.6,0.5383,1,-318.5,221.3,-324.9
2025-11-02T02:44,0.6105,0.0,0.4929,0,-56.2,51.6,-9.8,0.2,0.5220,0,-89.9,82.4,55.5,1.7,0.5333,1,-332.5,231.0,-338.2
2025-11-02T02:59,0.6097,0.1,0.4984,0,-54.9,50.5,-14.8,0.2,0.5192,0,-88.2,80.8,102.8,1.5,0.5351,1,-326.4,226.6,-308.1
2025-11-02T03:14,0.6097,0.1,0.5009,0,-53.9,49.6,9.8,0.2,0.5226,0,-86.7,79.4,93.1,1.0,0.5375,1,-321.8,222.6,-444.4
2025-11-02T03:29,0.6088,0.1,0.5042,0,-52.4,48.3,44.3,0.1,0.5285,1,-84.6,77.4,109.5,0.8,0.5429,1,-314.4,217.2,-441.6
2025-11-02T03:44,0.6099,0.1,0.5005,0,-50.4,46.4,58.9,0.2,0.5158,0,-81.4,74.6,83.3,0.8,0.5294,1,-302.9,209.2,-530.3
2025-11-02T03:59,0.6088,0.2,0.5089,0,-51.1,47.1,120.8,-0.1,0.5279,1,-83.1,75.5,117.6,0.8,0.5381,1,-308.4,213.0,-564.2
2025-11-02T04:14,0.6103,-0.0,0.4993,0,-52.4,47.9,63.7,-0.2,0.5154,0,-85.1,77.3,81.6,0.6,0.5215,1,-316.2,218.0,-627.2
2025-11-02T04:29,0.6115,0.1,0.4903,0,-52.4,48.1,24.5,-0.2,0.5073,0,-85.4,77.5,63.6,1.0,0.5169,0,-317.3,219.4,-639.8
2025-11-02T04:44,0.6135,0.1,0.4878,1,-53.9,49.5,6.5,0.5,0.4907,0,-85.7,79.0,45.5,1.1,0.5166,0,-320.8,222.0,-684.7
2025-11-02T04:59,0.6162,0.4,0.4790,1,-55.9,52.0,-3.2,0.7,0.4864,0,-88.5,82.0,24.3,1.8,0.5104,0,-328.5,228.5,-645.2
2025-11-02T05:14,0.6142,0.3,0.4889,0,-57.2,53.0,19.5,0.5,0.5051,0,-89.0,82.0,39.0,1.7,0.5224,1,-329.9,229.3,-572.9
2025-11-02T05:29,0.613,0.2,0.4955,0,-59.0,54.3,40.7,-0.0,0.5067,0,-92.2,83.9,53.7,1.9,0.5297,1,-340.0,236.6,-591.4
2025-11-02T05:44,0.6139,-0.0,0.4924,0,-58.0,53.1,17.9,0.8,0.5041,0,-89.9,83.3,17.9,1.7,0.5269,1,-334.8,232.7,-680.7
2025-11-02T05:59,0.616,-0.0,0.4842,1,-58.3,53.4,0.0,0.7,0.5077,0,-91.5,84.6,-37.4,1.8,0.5179,1,-337.4,234.6,-727.1
2025-11-02T06:14,0.6154,-0.1,0.4851,1,-56.5,51.7,-1.6,0.1,0.5010,0,-90.3,82.4,1.6,1.8,0.5196,1,-327.9,228.0,-724.3
2025-11-02T06:29,0.6155,0.0,0.4833,1,-54.5,50.0,-1.6,0.6,0.5049,0,-87.7,81.1,0.0,1.7,0.5175,0,-317.6,220.8,-712.0
2025-11-02T06:44,0.615,0.2,0.4872,1,-53.0,48.8,21.1,0.6,0.4854,0,-86.6,80.0,-58.7,1.5,0.5268,1,-310.6,215.7,-742.3
2025-11-02T06:59,0.616,0.1,0.4850,1,-51.7,47.6,27.6,0.7,0.4946,0,-85.3,79.0,-91.3,1.5,0.5240,1,-303.8,211.0,-716.6
2025-11-02T07:14,0.6153,0.2,0.4838,1,-50.9,47.0,21.1,0.7,0.4946,0,-85.1,78.8,-61.9,1.5,0.5276,1,-300.3,208.6,-693.1
2025-11-02T07:29,0.6154,0.0,0.4841,1,-49.9,45.8,14.6,0.7,0.4904,0,-83.4,77.3,-130.8,1.4,0.5267,1,-294.7,204.7,-651.2
2025-11-02T07:44,0.6163,0.1,0.4831,1,-50.1,46.2,-21.1,0.8,0.4901,0,-83.9,78.0,-145.5,1.4,0.5226,1,-297.2,206.4,-662.4
2025-11-02T07:59,0.6177,0.4,0.4883,1,-51.2,47.6,-65.0,0.8,0.5036,0,-86.2,80.1,-153.3,1.5,0.5221,1,-305.6,212.3,-678.1
2025-11-02T08:14,0.6166,0.2,0.4832,1,-51.8,47.7,-17.9,0.9,0.5062,0,-87.0,81.0,-125.7,1.5,0.5286,1,-308.9,214.6,-632.6
2025-11-02T08:29,0.6163,0.3,0.4857,1,-51.8,48.1,-13.0,0.9,0.5080,0,-87.5,81.4,-73.3,1.5,0.5272,1,-310.9,216.0,-658.9
2025-11-02T08:44,0.615,0.2,0.4895,0,-51.1,47.2,-58.7,0.9,0.5094,0,-86.3,80.3,-26.1,1.5,0.5383,1,-307.0,213.3,-669.0
2025-11-02T08:59,0.6137,0.2,0.5087,0,-50.5,46.7,-53.9,0.7,0.5320,1,-84.0,77.8,9.8,1.5,0.5402,1,-298.6,207.4,-576.9
2025-11-02T09:14,0.6155,0.4,0.5058,0,-50.0,46.5,-65.2,0.9,0.5353,1,-83.4,77.6,-37.4,1.7,0.5265,1,-297.1,206.7,-537.3
2025-11-02T09:29,0.6155,0.4,0.5045,0,-50.2,46.8,-132.5,0.9,0.5541,1,-83.9,78.1,-42.3,1.7,0.5290,1,-299.2,208.3,-620.0
2025-11-02T09:44,0.6114,0.2,0.5115,0,-56.5,52.2,-65.6,0.7,0.5416,1,-92.7,85.8,8.2,1.9,0.5420,1,-329.9,229.6,-563.5
2025-11-02T09:59,0.6104,0.4,0.5205,1,-56.8,52.7,-34.5,0.7,0.5395,1,-92.6,85.7,11.5,1.9,0.5418,1,-326.7,227.4,-594.0
2025-11-02T10:14,0.6115,0.4,0.5157,1,-57.7,53.7,-42.6,0.8,0.5380,1,-92.4,85.7,-24.6,1.9,0.5423,1,-326.8,227.4,-606.8
2025-11-02T10:29,0.6074,0.0,0.5236,1,-61.5,56.5,72.2,0.7,0.5553,1,-97.2,90.0,0.0,1.7,0.5654,1,-340.5,236.7,-548.2
2025-11-02T10:44,0.6074,-0.1,0.5120,1,-61.9,56.5,98.3,0.1,0.5353,1,-97.3,88.9,6.6,1.8,0.5497,1,-335.6,233.4,-577.8
2025-11-02T10:59,0.6083,-0.2,0.5033,0,-61.4,55.9,98.2,0.0,0.5314,1,-97.7,89.0,-18.1,1.9,0.5478,1,-333.4,232.0,-606.6
2025-11-02T11:14,0.6089,-0.1,0.5042,0,-61.9,56.6,70.4,0.2,0.5327,1,-99.7,91.3,-57.6,1.9,0.5465,1,-337.9,235.2,-562.4
2025-11-02T11:29,0.6118,0.0,0.4887,0,-61.9,56.8,18.0,1.1,0.5094,0,-97.3,90.7,-181.4,2.0,0.5303,1,-333.0,231.9,-590.8
2025-11-02T11:44,0.6134,0.1,0.4847,1,-62.0,56.9,-24.5,1.0,0.4970,0,-95.7,89.2,-212.5,1.9,0.5254,1,-327.7,228.2,-620.4
2025-11-02T11:59,0.6143,0.4,0.4838,1,-62.1,57.6,-52.2,0.8,0.4888,0,-94.8,88.0,-232.2,1.8,0.5254,1,-324.4,225.7,-647.2
2025-11-02T12:14,0.6132,0.4,0.4915,0,-61.9,57.4,-52.3,0.8,0.5042,0,-92.9,86.2,-199.3,1.8,0.5310,1,-318.0,221.4,-584.3
2025-11-02T12:29,0.6129,0.4,0.4897,0,-60.3,56.0,-90.1,0.7,0.5079,0,-90.8,84.1,-143.0,1.7,0.5199,1,-310.9,216.3,-560.4
2025-11-02T12:44,0.6119,0.2,0.5029,0,-58.6,54.1,-67.2,0.2,0.5277,1,-88.7,81.2,-173.1,1.7,0.5228,1,-302.3,210.3,-587.3
2025-11-02T12:59,0.6111,0.2,0.4984,0,-58.5,53.8,-64.0,0.3,0.5300,1,-88.4,81.1,-193.3,1.8,0.5264,1,-301.9,210.2,-603.7
2025-11-02T13:14,0.61,0.2,0.5007,0,-57.8,53.2,-75.7,0.2,0.5326,1,-87.7,80.2,-243.9,1.7,0.5295,1,-299.5,208.4,-587.4
2025-11-02T13:29,0.6074,0.1,0.5055,0,-63.6,58.5,-109.3,0.1,0.5388,1,-94.8,86.5,-140.9,1.9,0.5384,1,-323.7,225.3,-560.4
